Organism,Seq,Positions,,,,
Myco,882,240-552,,,,
Myco,883,112-128,224-296,384-400,,
Myco,884,376-560,,,,
Myco,885,400-416,,,,
Myco,886,24-48,80-120,,,
Myco,887,176-224,392-472,,,
Myco,888,336-464,512-560,,,
Myco,889,0-24,240-560,,,
Myco,890,368-424,528-560,,,
Myco,891,104-136,512-560,,,
Myco,892,312-384,408-432,448-488,,
Myco,893,,,,,
Myco,894,376-432,488-552,,,
Myco,895,128-160,360-560,,,
Myco,896,0-64,200-488,,,
Myco,897,400-488,,,,
Myco,898,0-200,,,,
Myco,899,120-184,,,,
Myco,900,408-448,,,,
Myco,901,344-472,,,,
Myco,902,288-424,496-536,,,
Myco,903,96-128,408-424,,,
Myco,904,56-88,,,,
Myco,905,0-48,128-152,320-440,,
Myco,906,32-240,424-560,,,
Myco,907,376-432,,,,
Myco,908,40-112,384-560,,,
Myco,909,0-96,272-296,424-488,,
Myco,910,304-512,,,,
Myco,911,376-456,,,,
Myco,912,40-88,168-200,408-432,,
Myco,913,72-144,384-512,,,
Myco,914,200-232,312-408,480-560,,
Myco,915,344-408,,,,
Myco,916,368-408,,,,
Myco,917,136-168,392-424,,,
Myco,918,0-16,240-272,400-440,520-560,
Myco,919,0-80,176-280,392-424,,
Myco,920,400-424,,,,
Myco,921,24-64,312-400,,,
Myco,922,272-328,368-448,,,
Myco,923,0-192,328-376,,,
Myco,924,208-240,392-464,,,
Myco,925,344-504,,,,
Myco,926,384-432,,,,
Myco,927,376-448,,,,
Myco,928,40-112,376-416,,,
Myco,929,240-304,400-552,,,
Myco,930,328-488,,,,
Myco,931,128-160,312-496,,,
Myco,932,112-168,,,,
Myco,933,416-536,,,,
Myco,934,352-440,,,,
Myco,935,376-480,,,,
Myco,936,0-128,240-312,536-560,,
Myco,937,8-16,376-552,,,
Myco,938,344-432,,,,
Myco,939,112-256,344-392,,,
Myco,940,96-208,280-360,,,
Myco,941,0-8,224-296,392-560,,
Myco,942,112-136,240-312,368-448,,
Myco,943,400-416,,,,
Myco,944,160-288,512-544,,,
Myco,945,152-256,328-392,,,
Myco,946,0-40,352-416,,,
Myco,947,0-16,264-328,400-504,,
Myco,948,40-80,336-560,,,
Myco,949,240-296,504-544,,,
Myco,950,48-96,304-544,,,
Myco,951,400-440,,,,
Myco,952,104-168,272-368,440-472,,
Myco,953,288-328,,,,
Myco,954,0-8,392-416,,,
Myco,955,224-448,504-560,,,
Myco,956,80-128,216-248,,,
Myco,957,120-136,224-256,,,
Myco,958,480-520,,,,
Myco,959,0-104,256-280,392-432,,
Myco,960,352-408,,,,
Myco,961,0-72,240-416,,,
Myco,962,0-56,,,,
Myco,963,288-408,,,,
Myco,964,184-416,480-528,,,
Myco,965,216-424,512-560,,,
Myco,966,176-264,400-416,,,
Myco,967,256-400,,,,
Myco,968,,,,,
Myco,969,448-528,,,,
Myco,970,0-16,,,,
Myco,971,,,,,
Myco,972,360-408,,,,
Myco,973,296-520,,,,
Myco,974,0-144,272-320,416-504,,
Myco,975,0-104,248-320,472-528,,
Myco,976,128-312,384-440,,,
Myco,977,312-496,,,,
Myco,978,240-296,,,,
Myco,979,288-328,,,,
Myco,980,296-448,,,,
Myco,981,320-432,512-552,,,
Myco,982,312-432,,,,
Myco,983,304-416,,,,
Myco,984,48-64,,,,
Myco,985,192-208,,,,
Myco,986,240-280,496-536,,,
Myco,987,0-24,344-440,,,
Myco,988,208-456,,,,
Myco,989,,,,,
Myco,990,120-160,376-560,,,
Myco,991,0-24,,,,
Myco,992,336-360,,,,
Myco,993,216-240,400-464,,,
Myco,994,352-440,,,,
Myco,995,8-48,144-152,344-424,,
Myco,996,104-128,256-376,,,
Myco,997,8-120,376-400,,,
Myco,998,72-152,,,,
Myco,999,,,,,
Myco,1000,88-136,232-264,432-504,,
Myco,1001,0-40,136-152,336-376,,
Myco,1002,344-560,,,,
Myco,1003,0-112,376-424,536-560,,
Myco,1004,336-408,,,,
Myco,1005,64-152,352-408,496-560,,
Myco,1006,352-400,,,,
Myco,1007,368-560,,,,
Myco,1008,8-64,192-272,400-432,,
Myco,1009,0-168,,,,
Myco,1010,360-536,,,,
Myco,1011,24-80,152-264,368-552,,
Myco,1012,232-240,512-552,,,
