Organism,Seq,Positions,,,,
Haloferax,394,144-296,,,,
Haloferax,395,40-72,,,,
Haloferax,396,376-528,,,,
Haloferax,397,352-504,,,,
Haloferax,398,176-448,,,,
Haloferax,399,192-472,,,,
Haloferax,400,384-400,,,,
Haloferax,401,288-408,,,,
Haloferax,402,328-560,,,,
Haloferax,403,184-216,312-400,,,
Haloferax,404,152-160,360-408,,,
Haloferax,405,328-368,,,,
Haloferax,406,376-472,,,,
Haloferax,407,64-232,376-424,,,
Haloferax,408,24-152,320-376,,,
Haloferax,409,312-440,,,,
Haloferax,410,336-536,,,,
Haloferax,411,0-96,,,,
Haloferax,412,0-56,256-544,,,
Haloferax,413,56-88,184-280,400-512,,
Haloferax,414,344-496,,,,
Haloferax,415,0-200,328-464,,,
Haloferax,416,72-120,320-480,,,
Haloferax,417,328-416,,,,
Haloferax,418,0-184,376-416,,,
Haloferax,419,128-208,448-560,,,
Haloferax,420,120-264,360-488,,,
Haloferax,421,,,,,
Haloferax,422,296-560,,,,
Haloferax,423,120-264,,,,
Haloferax,424,128-296,360-408,,,
Haloferax,425,256-408,,,,
Haloferax,426,8-88,328-400,,,
Haloferax,427,0-24,216-400,,,
Haloferax,428,152-296,368-448,,,
Haloferax,429,120-168,392-440,,,
Haloferax,430,264-408,,,,
Haloferax,431,168-360,,,,
Haloferax,432,368-424,,,,
Haloferax,433,264-336,,,,
Haloferax,434,376-552,,,,
Haloferax,435,352-432,472-536,,,
Haloferax,436,328-408,,,,
Haloferax,437,104-432,,,,
Haloferax,438,240-296,368-432,,,
Haloferax,439,352-488,,,,
Haloferax,440,104-376,,,,
Haloferax,441,0-48,376-400,,,
Haloferax,442,48-88,208-416,,,
Haloferax,443,232-392,,,,
Haloferax,444,0-128,360-552,,,
Haloferax,445,128-312,,,,
Haloferax,446,24-48,336-416,,,
Haloferax,447,136-152,,,,
Haloferax,448,32-72,328-400,,,
Haloferax,449,376-472,,,,
Haloferax,450,296-352,,,,
Haloferax,451,336-448,528-560,,,
Haloferax,452,232-384,,,,
Haloferax,453,0-56,136-208,384-416,,
Haloferax,454,368-416,528-544,,,
Haloferax,455,120-408,,,,
Haloferax,456,80-136,216-424,,,
Haloferax,457,0-8,112-168,256-408,,
Haloferax,458,32-120,256-536,,,
Haloferax,459,328-480,,,,
Haloferax,460,328-416,,,,
Haloferax,461,304-456,,,,
Haloferax,462,240-288,,,,
Haloferax,463,296-400,496-560,,,
Haloferax,464,320-464,,,,
Haloferax,465,232-256,,,,
Haloferax,466,368-544,,,,
Haloferax,467,8-40,224-328,,,
Haloferax,468,256-432,,,,
Haloferax,469,56-152,224-416,,,
Haloferax,470,344-384,472-520,,,
Haloferax,471,88-256,,,,
Haloferax,472,272-408,,,,
Haloferax,473,168-224,328-376,,,
Haloferax,474,408-560,,,,
Haloferax,475,0-312,384-408,,,
Haloferax,476,216-560,,,,
Haloferax,477,0-32,256-304,416-424,,
Haloferax,478,224-400,,,,
Haloferax,479,200-264,360-560,,,
Haloferax,480,,,,,
Haloferax,481,280-448,528-544,,,
Haloferax,482,312-480,,,,
Haloferax,483,32-160,264-432,,,
Haloferax,484,360-408,,,,
Haloferax,485,224-336,392-480,,,
Haloferax,486,232-296,368-408,,,
Haloferax,487,88-144,256-384,,,
Haloferax,488,328-408,,,,
Haloferax,489,296-432,,,,
Haloferax,490,256-304,,,,
Haloferax,491,16-120,224-280,,,
Haloferax,492,216-296,368-416,,,
Haloferax,493,48-96,160-288,376-560,,
Haloferax,494,0-152,360-408,,,
Haloferax,495,96-136,280-400,520-560,,
Haloferax,496,144-160,248-536,,,
Haloferax,497,176-232,360-424,,,
Haloferax,498,0-80,128-400,,,
Haloferax,499,184-296,,,,
Haloferax,500,336-424,,,,
Haloferax,501,232-432,,,,
Haloferax,502,376-560,,,,
Haloferax,503,72-112,352-408,,,
Haloferax,504,0-48,224-312,,,
Haloferax,505,312-408,,,,
Haloferax,506,72-112,368-560,,,
Haloferax,507,0-24,152-184,384-472,,
Haloferax,508,0-40,248-296,352-432,,
Haloferax,509,48-72,208-280,376-456,,
Haloferax,510,216-272,,,,
Haloferax,511,368-400,512-560,,,
Haloferax,512,0-232,296-352,,,
Haloferax,513,344-424,,,,
Haloferax,514,48-88,216-272,368-440,,
Haloferax,515,0-288,376-400,,,
Haloferax,516,72-280,368-408,,,
Haloferax,517,96-168,344-432,,,
Haloferax,518,56-208,368-456,,,
Haloferax,519,208-360,,,,
Haloferax,520,360-416,,,,
Haloferax,521,216-408,,,,
Haloferax,522,120-272,368-416,,,
Haloferax,523,128-240,,,,
Haloferax,524,352-552,,,,
Haloferax,525,0-96,384-472,,,
Haloferax,526,376-408,,,,
Haloferax,527,312-480,,,,
Haloferax,528,368-456,488-512,,,
Haloferax,529,0-32,368-480,,,
Haloferax,530,0-72,208-240,360-440,,
Haloferax,531,0-88,360-400,,,
Haloferax,532,360-416,504-552,,,
Haloferax,533,8-16,136-176,352-432,512-544,
Haloferax,534,232-296,,,,
Haloferax,535,352-424,,,,
Haloferax,536,200-312,432-480,,,
Haloferax,537,168-176,,,,
Haloferax,538,320-512,,,,
Haloferax,539,360-560,,,,
Haloferax,540,288-488,,,,
Haloferax,541,48-168,264-416,,,
Haloferax,542,104-136,392-432,,,
Haloferax,543,216-280,384-408,512-536,,
Haloferax,544,144-208,408-432,512-520,,
Haloferax,545,360-496,512-536,,,
Haloferax,546,72-112,376-552,,,
Haloferax,547,368-448,,,,
Haloferax,548,360-560,,,,
Haloferax,549,200-256,,,,
Haloferax,550,296-384,,,,
Haloferax,551,320-560,,,,
Haloferax,552,8-56,120-240,336-400,,
Haloferax,553,360-408,504-552,,,
Haloferax,554,104-184,360-448,,,
Haloferax,555,,,,,
Haloferax,556,352-432,504-536,,,
Haloferax,557,312-416,,,,
Haloferax,558,368-552,,,,
Haloferax,559,360-416,,,,
Haloferax,560,232-328,376-400,,,
Haloferax,561,0-8,328-416,,,
Haloferax,562,328-400,488-560,,,
Haloferax,563,0-16,384-424,,,
Haloferax,564,176-256,344-392,,,
Haloferax,565,208-400,,,,
Haloferax,566,248-392,,,,
Haloferax,567,216-384,,,,
Haloferax,568,296-400,,,,
Haloferax,569,,,,,
Haloferax,570,136-168,264-344,,,
Haloferax,571,384-512,,,,
Haloferax,572,232-280,360-496,,,
Haloferax,573,168-264,368-416,,,
Haloferax,574,264-296,,,,
Haloferax,575,352-432,,,,
Haloferax,576,344-376,,,,
Haloferax,577,368-400,,,,
Haloferax,578,360-456,,,,
Haloferax,579,120-224,,,,
Haloferax,580,216-448,,,,
Haloferax,581,392-408,424-432,,,
Haloferax,582,248-424,,,,
Haloferax,583,0-104,216-280,368-472,,
Haloferax,584,384-464,,,,
Haloferax,585,56-136,256-440,,,
Haloferax,586,320-488,,,,
Haloferax,587,312-432,,,,
Haloferax,588,0-40,328-448,,,
Haloferax,589,376-472,,,,
Haloferax,590,360-432,,,,
Haloferax,591,208-296,376-520,,,
Haloferax,592,216-536,,,,
Haloferax,593,200-344,,,,
Haloferax,594,,,,,
Haloferax,595,0-16,368-560,,,
Haloferax,596,352-408,,,,
Haloferax,597,0-96,376-424,,,
Haloferax,598,360-400,,,,
Haloferax,599,360-432,536-560,,,
Haloferax,600,344-456,,,,
Haloferax,601,136-240,344-400,,,
Haloferax,602,40-408,,,,
Haloferax,603,352-408,,,,
Haloferax,604,208-248,424-496,,,
Haloferax,605,24-56,368-400,480-520,,
Haloferax,606,0-88,264-416,,,
Haloferax,607,24-184,296-416,,,
Haloferax,608,184-264,368-536,,,
Haloferax,609,344-504,,,,
Haloferax,610,272-416,,,,
Haloferax,611,40-128,376-464,,,
Haloferax,612,288-560,,,,
Haloferax,613,0-24,,,,
Haloferax,614,200-416,,,,
Haloferax,615,336-392,528-560,,,
Haloferax,616,368-520,,,,
Haloferax,617,352-432,,,,
Haloferax,618,304-440,,,,
Haloferax,619,64-112,280-336,,,
Haloferax,620,344-432,,,,
Haloferax,621,352-384,496-520,,,
Haloferax,622,64-96,312-520,,,
Haloferax,623,328-384,488-496,,,
Haloferax,624,0-80,304-368,,,
Haloferax,625,224-464,,,,
Haloferax,626,328-408,,,,
Haloferax,627,200-448,,,,
Haloferax,628,336-400,,,,
Haloferax,629,368-424,,,,
Haloferax,630,32-64,344-440,,,
Haloferax,631,376-488,,,,
Haloferax,632,296-416,,,,
Haloferax,633,168-408,,,,
Haloferax,634,376-432,,,,
Haloferax,635,0-64,168-224,,,
Haloferax,636,216-288,368-456,528-560,,
Haloferax,637,288-424,,,,
Haloferax,638,0-40,384-416,,,
Haloferax,639,0-32,168-416,,,
Haloferax,640,352-416,520-560,,,
Haloferax,641,0-40,200-392,,,
Haloferax,642,368-400,512-560,,,
Haloferax,643,336-480,,,,
Haloferax,644,288-384,,,,
Haloferax,645,224-424,,,,
Haloferax,646,112-232,296-416,,,
Haloferax,647,0-40,224-232,248-264,376-472,
Haloferax,648,352-432,,,,
Haloferax,649,344-480,,,,
Haloferax,650,368-424,,,,
Haloferax,651,8-96,184-416,,,
Haloferax,652,40-264,376-456,,,
Haloferax,653,360-376,,,,
Haloferax,654,0-64,376-432,,,
Haloferax,655,184-216,360-408,496-560,,
Haloferax,656,0-8,96-144,192-536,,
Haloferax,657,48-88,216-240,344-512,,
Haloferax,658,368-424,528-560,,,
Haloferax,659,56-88,168-208,352-424,,
Haloferax,660,312-424,,,,
Haloferax,661,368-416,,,,
Haloferax,662,80-304,368-408,520-560,,
Haloferax,663,0-184,344-376,,,
Haloferax,664,0-160,352-560,,,
Haloferax,665,16-64,120-152,328-464,,
Haloferax,666,56-224,,,,
Haloferax,667,296-400,464-560,,,
Haloferax,668,112-200,304-416,,,
Haloferax,669,120-216,360-456,,,
Haloferax,670,96-376,,,,
Haloferax,671,272-440,,,,
Haloferax,672,96-184,256-272,368-448,512-560,
Haloferax,673,312-416,,,,
Haloferax,674,128-168,376-400,,,
Haloferax,675,136-248,344-392,,,
Haloferax,676,0-64,184-256,376-560,,
Haloferax,677,352-440,,,,
Haloferax,678,296-416,,,,
Haloferax,679,368-496,,,,
Haloferax,680,376-496,,,,
Haloferax,681,0-8,64-176,344-432,520-544,
Haloferax,682,200-504,,,,
Haloferax,683,232-280,536-560,,,
Haloferax,684,24-72,368-488,,,
Haloferax,685,,,,,
Haloferax,686,200-232,384-400,,,
Haloferax,687,384-464,,,,
Haloferax,688,360-416,,,,
Haloferax,689,368-552,,,,
Haloferax,690,288-384,,,,
Haloferax,691,8-280,368-480,,,
Haloferax,692,208-272,360-432,,,
Haloferax,693,280-432,,,,
Haloferax,694,240-536,,,,
Haloferax,695,376-456,,,,
Haloferax,696,328-440,,,,
Haloferax,697,120-400,,,,
Haloferax,698,88-208,384-448,,,
Haloferax,699,264-464,,,,
Haloferax,700,344-424,,,,
Haloferax,701,,,,,
Haloferax,702,376-560,,,,
Haloferax,703,216-464,,,,
Haloferax,704,224-456,,,,
Haloferax,705,248-472,,,,
Haloferax,706,56-120,216-392,,,
Haloferax,707,240-424,,,,
Haloferax,708,240-360,,,,
Haloferax,709,168-288,344-360,,,
Haloferax,710,312-400,536-544,,,
Haloferax,711,336-440,,,,
Haloferax,712,248-392,,,,
Haloferax,713,264-400,,,,
Haloferax,714,104-128,360-496,,,
Haloferax,715,160-168,296-384,,,
Haloferax,716,248-344,,,,
Haloferax,717,296-432,,,,
Haloferax,718,288-296,384-520,,,
Haloferax,719,240-312,,,,
Haloferax,720,208-280,,,,
Haloferax,721,360-488,,,,
Haloferax,722,0-136,448-552,,,
Haloferax,723,352-440,,,,
Haloferax,724,152-240,368-480,,,
Haloferax,725,0-24,360-432,,,
Haloferax,726,480-504,,,,
Haloferax,727,184-208,288-384,,,
Haloferax,728,176-384,,,,
Haloferax,729,280-440,,,,
Haloferax,730,368-544,,,,
Haloferax,731,288-416,,,,
Haloferax,732,344-408,,,,
Haloferax,733,,,,,
Haloferax,734,216-288,448-488,,,
Haloferax,735,0-256,368-416,,,
Haloferax,736,336-440,,,,
Haloferax,737,384-424,536-560,,,
Haloferax,738,168-232,360-424,,,
Haloferax,739,336-440,,,,
Haloferax,740,176-296,,,,
Haloferax,741,0-184,384-400,480-536,,
Haloferax,742,72-96,232-312,384-416,,
Haloferax,743,360-440,,,,
Haloferax,744,24-192,,,,
Haloferax,745,288-392,528-552,,,
Haloferax,746,368-432,512-560,,,
Haloferax,747,360-552,,,,
Haloferax,748,112-144,376-464,,,
Haloferax,749,,,,,
Haloferax,750,320-416,,,,
Haloferax,751,328-408,536-560,,,
Haloferax,752,240-400,,,,
Haloferax,753,32-64,256-504,,,
Haloferax,754,0-168,360-384,,,
Haloferax,755,288-384,,,,
Haloferax,756,240-376,,,,
Haloferax,757,344-440,,,,
Haloferax,758,384-408,,,,
Haloferax,759,376-448,,,,
Haloferax,760,176-448,,,,
Haloferax,761,160-536,,,,
Haloferax,762,280-488,,,,
Haloferax,763,104-176,344-440,536-544,,
Haloferax,764,264-544,,,,
Haloferax,765,160-400,,,,
Haloferax,766,280-416,536-560,,,
Haloferax,767,16-40,288-512,,,
Haloferax,768,352-464,,,,
Haloferax,769,256-288,384-560,,,
Haloferax,770,0-16,232-464,,,
Haloferax,771,288-512,,,,
Haloferax,772,224-256,352-432,,,
Haloferax,773,248-432,,,,
Haloferax,774,240-480,,,,
Haloferax,775,0-200,360-432,472-552,,
Haloferax,776,296-480,,,,
Haloferax,777,160-208,328-416,,,
Haloferax,778,280-336,416-480,,,
Haloferax,779,104-128,360-496,,,
Haloferax,780,232-288,376-440,536-560,,
Haloferax,781,312-440,,,,
Haloferax,782,384-560,,,,
Haloferax,783,0-136,360-440,,,
Haloferax,784,288-408,480-552,,,
Haloferax,785,352-400,,,,
Haloferax,786,264-312,376-416,,,
Haloferax,787,352-496,,,,
Haloferax,788,176-288,,,,
Haloferax,789,0-176,352-408,,,
Haloferax,790,152-336,,,,
Haloferax,791,264-416,,,,
Haloferax,792,344-408,,,,
Haloferax,793,232-256,480-528,,,
Haloferax,794,368-424,,,,
Haloferax,795,,,,,
Haloferax,796,168-288,376-432,,,
Haloferax,797,0-280,376-408,496-560,,
Haloferax,798,160-168,312-496,,,
Haloferax,799,88-200,336-416,,,
Haloferax,800,0-56,200-280,368-480,,
Haloferax,801,8-120,376-528,,,
Haloferax,802,200-296,,,,
Haloferax,803,280-408,,,,
Haloferax,804,328-416,,,,
Haloferax,805,360-392,,,,
Haloferax,806,304-456,,,,
Haloferax,807,0-40,120-168,384-392,,
Haloferax,808,56-264,,,,
Haloferax,809,200-560,,,,
Haloferax,810,376-552,,,,
Haloferax,811,128-280,360-472,,,
Haloferax,812,384-536,,,,
Haloferax,813,240-432,,,,
Haloferax,814,112-136,176-232,320-400,,
Haloferax,815,32-48,344-544,,,
Haloferax,816,0-40,320-384,,,
Haloferax,817,8-128,232-336,368-392,,
Haloferax,818,376-560,,,,
Haloferax,819,280-392,,,,
Haloferax,820,336-408,,,,
Haloferax,821,0-8,56-64,200-216,248-272,368-432
Haloferax,822,272-536,,,,
Haloferax,823,24-72,360-560,,,
Haloferax,824,0-224,336-448,,,
Haloferax,825,328-416,,,,
Haloferax,826,248-496,,,,
Haloferax,827,264-536,,,,
Haloferax,828,264-304,376-512,,,
Haloferax,829,288-496,,,,
Haloferax,830,264-336,,,,
Haloferax,831,136-184,264-424,,,
Haloferax,832,360-392,,,,
Haloferax,833,192-432,,,,
Haloferax,834,240-432,448-472,,,
Haloferax,835,264-416,,,,
Haloferax,836,136-248,360-560,,,
Haloferax,837,248-384,464-528,,,
Haloferax,838,24-40,328-480,,,
Haloferax,839,280-304,,,,
Haloferax,840,360-400,,,,
Haloferax,841,328-424,480-560,,,
Haloferax,842,360-424,504-536,,,
Haloferax,843,192-248,336-536,,,
Haloferax,844,368-416,,,,
Haloferax,845,360-416,,,,
Haloferax,846,304-400,,,,
Haloferax,847,0-64,232-240,,,
Haloferax,848,200-296,,,,
Haloferax,849,440-544,,,,
Haloferax,850,128-160,232-256,352-504,,
Haloferax,851,120-216,312-400,,,
Haloferax,852,0-24,360-400,,,
Haloferax,853,392-416,,,,
Haloferax,854,360-560,,,,
Haloferax,855,336-432,,,,
Haloferax,856,192-272,360-424,,,
Haloferax,857,280-352,,,,
Haloferax,858,104-128,248-296,368-440,,
Haloferax,859,56-80,216-256,376-416,,
Haloferax,860,264-304,376-552,,,
Haloferax,861,352-392,,,,
Haloferax,862,416-560,,,,
Haloferax,863,,,,,
Haloferax,864,200-496,,,,
Haloferax,865,296-552,,,,
Haloferax,866,240-408,,,,
Haloferax,867,48-104,328-408,,,
Haloferax,868,128-248,344-400,496-544,,
Haloferax,869,0-240,,,,
Haloferax,870,0-64,288-512,,,
Haloferax,871,328-400,480-560,,,
Haloferax,872,344-416,,,,
Haloferax,873,32-112,,,,
Haloferax,874,0-416,,,,
Haloferax,875,24-64,152-296,376-488,,
Haloferax,876,120-216,248-440,,,
Haloferax,877,24-48,184-224,344-384,,
Haloferax,878,80-120,280-504,,,
Haloferax,879,296-400,528-560,,,
Haloferax,880,352-480,,,,
Haloferax,881,152-416,,,,
Haloferax,882,376-464,,,,
Haloferax,883,296-448,,,,
Haloferax,884,264-288,376-536,,,
Haloferax,885,40-112,368-440,,,
Haloferax,886,320-536,,,,
Haloferax,887,328-408,480-512,,,
Haloferax,888,256-280,392-528,,,
Haloferax,889,112-136,264-296,520-560,,
Haloferax,890,264-448,,,,
Haloferax,891,192-256,376-408,,,
Haloferax,892,32-312,,,,
Haloferax,893,376-448,,,,
Haloferax_phv1,1,32-520,,,,
Haloferax_phv2,2,288-376,,,,
Haloferax_phv3,3,0-384,,,,
Haloferax_phv4,4,0-40,168-224,320-392,464-552,
Haloferax_phv5,5,256-400,,,,
Haloferax_phv6,6,248-280,336-376,464-536,,
Haloferax_phv7,7,280-488,,,,
Haloferax_phv8,8,288-416,,,,
Haloferax_phv9,9,256-440,,,,
Haloferax_phv10,10,280-496,,,,
Haloferax_phv11,11,256-424,,,,
Haloferax_phv12,12,8-48,128-408,,,
Haloferax_phv13,13,136-528,,,,
Haloferax_phv3,1,136-272,344-392,,,
Haloferax_phv4,2,352-440,,,,
Haloferax_phv5,3,352-472,,,,
Haloferax_phv6,4,168-464,,,,
Haloferax_phv7,5,0-128,368-432,,,
Haloferax_phv8,6,288-408,,,,
Haloferax_phv9,7,320-448,,,,
Haloferax_phv10,8,336-456,,,,
Haloferax_phv11,9,80-96,392-456,,,
Haloferax_phv12,10,24-56,368-440,,,
Haloferax_phv13,11,360-400,,,,
Haloferax_phv14,12,304-424,,,,
Haloferax_phv15,13,24-112,304-512,,,
Haloferax_phv16,14,360-432,,,,
Haloferax_phv17,15,344-424,,,,
Haloferax_phv18,16,360-480,,,,
Haloferax_phv19,17,240-408,,,,
Haloferax_phv20,18,360-416,,,,
Haloferax_phv21,19,40-88,232-248,320-480,,
Haloferax_phv22,20,216-400,,,,
Haloferax_phv23,21,328-512,,,,
Haloferax_phv24,22,96-144,264-432,,,
Haloferax_phv25,23,376-448,480-496,,,
Haloferax_phv26,24,104-216,280-424,,,
Haloferax_phv27,25,0-32,344-432,,,
Haloferax_phv28,26,72-96,248-472,,,
Haloferax_phv29,27,368-408,504-560,,,
Haloferax_phv30,28,368-384,,,,
Haloferax_phv31,29,0-360,,,,
Haloferax_phv32,30,128-248,360-408,,,
Haloferax_phv33,31,256-408,,,,
Haloferax_phv34,32,200-232,360-432,,,
Haloferax_phv35,33,176-224,344-440,,,
Haloferax_phv36,34,0-112,336-424,,,
Haloferax_phv37,35,32-248,368-408,480-504,,
Haloferax_phv38,36,232-400,,,,
Haloferax_phv39,37,368-400,,,,
Haloferax_phv40,38,248-416,,,,
Haloferax_phv41,39,216-400,,,,
Haloferax_phv42,40,360-416,,,,
Haloferax_phv43,41,224-392,,,,
Haloferax_phv44,42,136-200,352-528,,,
Haloferax_phv45,43,0-80,360-424,,,
Haloferax_phv46,44,256-416,,,,
Haloferax_phv47,45,192-472,,,,
Haloferax_phv48,46,408-416,432-464,,,
Haloferax_phv49,47,296-392,,,,
Haloferax_phv50,48,0-56,344-440,,,
Haloferax_phv51,49,368-424,,,,
Haloferax_phv52,50,112-144,296-432,528-560,,
Haloferax_phv53,51,144-264,336-376,,,
Haloferax_phv54,52,376-408,,,,
Haloferax_phv55,53,280-472,,,,
Haloferax_phv56,54,368-408,,,,
Haloferax_phv57,55,0-40,312-408,,,
Haloferax_phv58,56,224-432,,,,
Haloferax_phv59,57,16-192,376-432,,,
Haloferax_phv60,58,352-416,,,,
Haloferax_phv61,59,0-88,304-416,,,
Haloferax_phv62,60,448-560,,,,
Haloferax_phv63,61,0-40,352-456,480-504,,
Haloferax_phv64,62,24-144,312-424,,,
Haloferax_phv65,63,360-456,,,,
Haloferax_phv66,64,208-248,352-448,,,
Haloferax_phv67,65,200-256,368-456,,,
Haloferax_phv68,66,48-128,304-440,,,
Haloferax_phv69,67,336-424,520-544,,,
Haloferax_phv70,68,272-400,,,,
Haloferax_phv71,69,304-528,,,,
Haloferax_phv72,70,0-496,,,,
Haloferax_phv73,71,128-408,,,,
Haloferax_phv74,72,288-448,,,,
Haloferax_phv75,73,0-88,232-512,,,
Haloferax_phv76,74,272-296,392-416,,,
Haloferax_phv77,75,336-400,,,,
Haloferax_phv78,76,304-400,512-520,,,
Haloferax_phv79,77,272-424,,,,
Haloferax_phv80,78,360-408,,,,
Haloferax_phv81,79,184-240,352-424,,,
Haloferax_phv82,80,208-240,352-416,,,
Haloferax_phv83,81,0-160,344-408,,,
Haloferax_phv84,82,176-208,328-424,,,
Haloferax_phv85,83,360-432,,,,
Haloferax_phv86,84,312-464,,,,
Haloferax_phv87,85,224-280,360-504,,,
Haloferax_phv88,86,200-504,,,,
Haloferax_phv89,87,296-440,,,,
Haloferax_phv90,88,376-456,,,,
Haloferax_phv91,89,352-424,,,,
Haloferax_phv92,90,272-360,,,,
Haloferax_phv93,91,16-120,224-240,384-472,,
Haloferax_phv94,92,72-136,360-440,,,
Haloferax_phv95,93,256-464,,,,
Haloferax_phv96,94,376-432,,,,
Haloferax_phv97,95,368-440,,,,
Haloferax_phv98,96,312-408,,,,
Haloferax_phv99,97,184-264,,,,
Haloferax_phv100,98,352-416,,,,
Haloferax_phv101,99,224-424,,,,
Helicobacter,1,288-520,,,,
Helicobacter,2,0-80,248-448,536-560,,
Helicobacter,3,0-32,112-280,360-464,,
Helicobacter,4,0-8,256-456,,,
Helicobacter,5,0-560,,,,
Helicobacter,6,72-184,232-560,,,
Helicobacter,7,144-192,288-352,,,
Helicobacter,8,144-192,288-352,,,
Helicobacter,9,0-40,136-240,352-560,,
Helicobacter,10,0-48,208-264,,,
Helicobacter,11,56-552,,,,
Helicobacter,12,208-480,,,,
Helicobacter,13,0-56,192-480,,,
Helicobacter,14,0-64,176-560,,,
Helicobacter,15,312-440,,,,
Helicobacter,16,240-560,,,,
Helicobacter,17,40-64,176-488,,,
Helicobacter,18,256-464,,,,
Helicobacter,19,88-480,,,,
Helicobacter,20,368-472,,,,
Helicobacter,21,16-72,392-560,,,
Helicobacter,22,0-72,152-512,,,
Helicobacter,23,160-192,304-560,,,
Helicobacter,24,184-392,,,,
Helicobacter,25,16-456,,,,
Helicobacter,26,0-88,192-216,368-560,,
Helicobacter,27,264-328,400-448,,,
Helicobacter,28,216-264,320-488,,,
Helicobacter,29,24-240,336-560,,,
Helicobacter,30,0-552,,,,
Helicobacter,31,0-8,328-440,,,
Helicobacter,32,200-480,,,,
Helicobacter,33,0-16,152-456,,,
Helicobacter,34,40-72,288-456,,,
Helicobacter,35,40-448,,,,
Helicobacter,36,264-536,,,,
Helicobacter,37,104-152,304-440,,,
Helicobacter,38,104-504,,,,
Helicobacter,39,0-16,48-432,,,
Helicobacter,40,48-72,272-448,,,
Helicobacter,41,56-184,328-472,528-536,,
Helicobacter,42,0-32,128-152,376-424,528-560,
Helicobacter,43,0-32,80-184,352-488,,
Helicobacter,44,0-48,192-432,,,
Helicobacter,45,0-24,384-552,,,
Helicobacter,46,0-16,192-448,,,
Helicobacter,47,0-80,344-560,,,
Helicobacter,48,128-168,320-520,,,
Helicobacter,49,0-16,112-144,352-560,,
Helicobacter,50,0-48,184-528,,,
Helicobacter,51,144-528,,,,
Helicobacter,52,312-544,,,,
Helicobacter,53,392-464,,,,
Helicobacter,54,0-128,208-256,336-496,,
Helicobacter,55,248-504,,,,
Helicobacter,56,40-232,280-456,504-560,,
Helicobacter,57,0-136,328-432,,,
Helicobacter,58,48-88,216-456,,,
Helicobacter,59,0-216,296-552,,,
Helicobacter,60,88-136,312-360,440-560,,
Helicobacter,61,144-216,304-408,,,
Helicobacter,62,264-560,,,,
Helicobacter,63,128-512,,,,
Helicobacter,64,192-560,,,,
Helicobacter,65,0-24,208-504,,,
Helicobacter,66,0-32,328-448,496-560,,
Helicobacter,67,216-480,,,,
Helicobacter,68,64-88,328-520,,,
Helicobacter,69,0-8,144-296,328-456,528-560,
Helicobacter,70,120-136,256-560,,,
Helicobacter,71,200-488,,,,
Helicobacter,72,224-456,,,,
Helicobacter,73,16-192,320-536,,,
Helicobacter,74,0-240,336-480,,,
Helicobacter,75,224-304,376-480,536-544,,
Helicobacter,76,40-104,224-448,,,
Helicobacter,77,24-88,184-536,,,
Helicobacter,78,0-216,408-416,,,
Helicobacter,79,0-560,,,,
Helicobacter,80,80-144,216-536,,,
Helicobacter,81,200-464,,,,
Helicobacter,82,0-104,184-232,328-512,,
Helicobacter,83,40-88,176-440,,,
Helicobacter,84,0-64,152-320,424-440,520-560,
Helicobacter,85,0-24,112-440,,,
Helicobacter,86,0-48,272-552,,,
Helicobacter,87,328-560,,,,
Helicobacter,88,136-432,,,,
Helicobacter,89,120-248,312-440,,,
Helicobacter,90,192-560,,,,
Helicobacter,91,40-120,184-248,336-432,528-560,
Helicobacter,92,240-272,344-392,,,
Helicobacter,93,184-440,,,,
Helicobacter,94,176-472,,,,
Helicobacter,95,0-48,248-496,,,
Helicobacter,96,72-120,184-304,344-560,,
Helicobacter,97,184-288,376-472,536-560,,
Helicobacter,98,248-560,,,,
Helicobacter,99,0-32,184-480,,,
Helicobacter,100,8-136,232-560,,,
Helicobacter,101,160-552,,,,
Helicobacter,102,0-72,296-448,,,
Helicobacter,103,256-448,,,,
Helicobacter,104,40-264,360-544,,,
Helicobacter,105,80-304,368-408,,,
Helicobacter,106,248-416,,,,
Helicobacter,107,0-152,296-480,,,
Helicobacter,108,0-8,328-424,,,
Helicobacter,109,0-56,328-560,,,
Helicobacter,110,0-112,216-264,392-512,,
Helicobacter,111,0-48,192-448,,,
Helicobacter,112,0-456,528-560,,,
Helicobacter,113,40-112,216-272,344-472,,
Helicobacter,114,0-416,,,,
Helicobacter,115,192-432,,,,
Helicobacter,116,304-560,,,,
Helicobacter,117,192-448,,,,
Helicobacter,118,,,,,
Helicobacter,119,24-472,,,,
Helicobacter,120,152-544,,,,
Helicobacter,121,224-472,,,,
Helicobacter,122,304-472,,,,
Helicobacter,123,64-128,472-560,,,
Helicobacter,124,296-536,,,,
Helicobacter,125,0-240,328-408,,,
Helicobacter,126,256-424,,,,
Helicobacter,127,280-528,,,,
Helicobacter,128,152-240,304-560,,,
Helicobacter,129,0-304,376-488,,,
Helicobacter,130,64-152,,,,
Helicobacter,131,72-192,256-432,504-560,,
Helicobacter,132,160-528,,,,
Helicobacter,133,0-104,200-448,528-560,,
Helicobacter,134,64-80,184-488,,,
Helicobacter,135,240-544,,,,
Helicobacter,136,56-200,256-544,,,
Helicobacter,137,264-416,480-560,,,
Helicobacter,138,104-536,,,,
Helicobacter,139,96-184,344-488,504-536,,
Helicobacter,140,384-552,,,,
Helicobacter,141,0-8,280-552,,,
Helicobacter,142,40-560,,,,
