Organism,Seq,Positions,,,
Salmonella,847,73-142,490-533,,
Salmonella,848,71-110,,,
Salmonella,849,373-444,,,
Salmonella,850,346-532,,,
Salmonella,851,208-248,262-341,427-469,
Salmonella,852,66-117,302-345,408-452,
Salmonella,853,365-530,549-599,,
Salmonella,854,156-215,276-350,496-555,
Salmonella,855,344-472,,,
Salmonella,856,246-289,369-525,,
Salmonella,857,318-540,,,
Salmonella,858,321-361,377-437,,
Salmonella,859,305-489,,,
Salmonella,860,387-440,448-508,,
Salmonella,861,284-392,419-476,,
Salmonella,862,,,,
Salmonella,863,308-370,404-440,,
Salmonella,864,14-64,163-206,214-271,361-397
Salmonella,865,288-337,486-536,,
Salmonella,866,31-103,384-497,,
Salmonella,867,32-106,,,
Salmonella,868,424-465,,,
Salmonella,869,,,,
Salmonella,870,420-609,,,
Salmonella,871,374-421,543-613,,
Salmonella,872,202-299,358-452,,
Salmonella,873,312-403,515-591,,
Salmonella,874,,,,
Salmonella,875,399-472,,,
Salmonella,876,351-426,,,
Salmonella,877,37-94,539-599,,
Salmonella,878,,,,
Salmonella,879,218-372,,,
Salmonella,880,204-252,,,
Salmonella,881,221-307,323-414,438-500,
Salmonella,882,289-483,,,
Salmonella,883,510-547,560-598,,
Salmonella,884,388-523,,,
Salmonella,885,167-241,357-425,550-613,
Salmonella,886,250-491,,,
Salmonella,887,292-380,508-571,,
Salmonella,888,400-500,,,
Salmonella,889,300-385,402-508,,
Salmonella,890,380-489,500-561,,
Salmonella,891,,,,
Salmonella,892,295-361,365-481,,
Salmonella,893,268-443,,,
Salmonella,894,391-461,570-613,,
Salmonella,895,55-108,,,
Salmonella,896,190-255,310-426,,
Salmonella,897,272-485,,,
Salmonella,898,306-361,,,
Salmonella,899,502-611,,,
Salmonella,900,339-378,426-471,,
Salmonella,901,336-385,420-507,,
Salmonella,902,95-165,,,
Salmonella,903,229-310,397-494,,
Salmonella,904,352-422,432-507,557-613,
Salmonella,905,377-457,,,
Salmonella,906,401-498,,,
Salmonella,907,216-303,325-495,,
Salmonella,908,250-358,,,
Salmonella,909,462-579,,,
Salmonella,910,415-492,,,
Salmonella,911,296-378,,,
Salmonella,912,278-332,348-510,,
Salmonella,913,285-335,430-510,,
Salmonella,914,416-554,574-613,,
Salmonella,915,142-404,,,
Salmonella,916,0-36,179-223,334-420,
Salmonella,917,,,,
Salmonella,918,318-391,401-437,,
Salmonella,919,,,,
Salmonella,920,0-120,403-483,,
Salmonella,921,333-380,397-479,,
Salmonella,922,154-193,,,
Salmonella,923,449-543,,,
Salmonella,924,148-198,384-427,,
Salmonella,925,298-427,447-484,488-564,
Salmonella,926,343-418,,,
Salmonella,927,385-486,503-556,,
Salmonella,928,0-37,334-376,400-443,
Salmonella,929,66-124,,,
Salmonella,930,75-124,405-486,514-601,
Salmonella,931,286-352,,,
Salmonella,932,117-155,258-309,436-520,
Salmonella,933,389-449,488-534,,
Salmonella,934,318-441,,,
Salmonella,935,512-551,,,
Salmonella,936,3-45,207-253,348-486,
Salmonella,937,397-484,,,
Salmonella,938,326-376,399-475,,
Salmonella,939,277-360,450-535,,
Salmonella,940,,,,
Salmonella,941,314-399,412-472,,
Salmonella,942,355-471,513-595,,
Salmonella,943,210-382,,,
Salmonella,944,398-502,570-613,,
Salmonella,945,78-120,,,
Salmonella,946,350-407,,,
Salmonella,947,242-418,438-479,,
Salmonella,948,,,,
Salmonella,949,403-516,,,
Salmonella,950,394-481,,,
Salmonella,951,201-357,365-480,,
Salmonella,952,316-475,480-559,,
Salmonella,953,353-473,540-613,,
Salmonella,954,477-517,552-613,,
Salmonella,955,552-607,,,
Salmonella,956,187-419,,,
Salmonella,957,205-251,548-613,,
Salmonella,958,278-380,391-502,,
Salmonella,959,390-441,,,
Salmonella,960,309-396,457-505,,
Salmonella,961,231-321,,,
Salmonella,962,,,,
Salmonella,963,237-390,409-450,,
Salmonella,964,0-146,187-225,427-466,
Salmonella,965,559-613,,,
Salmonella,966,43-118,399-499,,
Salmonella,967,279-431,,,
Salmonella,968,357-442,,,
Salmonella,969,48-113,504-582,,
Salmonella,970,347-514,,,
Salmonella,971,228-267,339-423,,
Salmonella,972,195-234,436-472,,
Salmonella,973,333-385,,,
Salmonella,974,244-409,440-523,,
Salmonella,975,396-474,505-613,,
Salmonella,976,204-269,,,
Salmonella,977,,,,
Salmonella,978,126-186,322-359,533-601,
Salmonella,979,427-473,492-571,,
Salmonella,980,1-58,217-280,450-486,
Salmonella,981,242-298,342-521,,
Salmonella,982,310-551,,,
Salmonella,983,391-490,,,
Salmonella,984,334-485,,,
Salmonella,985,388-427,450-570,,
Salmonella,986,272-334,466-525,,
Salmonella,987,,,,
Salmonella,988,232-284,383-451,,
Salmonella,989,,,,
Salmonella,990,454-536,,,
Salmonella,991,,,,
Salmonella,992,35-89,370-563,,
Salmonella,993,355-447,454-518,,
Salmonella,994,425-506,,,
Salmonella,995,239-312,392-518,,
Salmonella,996,93-165,235-292,,
Salmonella,997,64-140,536-573,,
Salmonella,998,298-577,,,
Salmonella,999,267-416,476-546,,
Salmonella,1000,143-323,346-422,,
Salmonella,1001,304-583,,,
Salmonella,1002,316-595,,,
Salmonella,1003,258-375,444-494,,
Salmonella,1004,322-601,,,
Salmonella,1005,341-428,450-497,,
Salmonella,1006,317-357,361-417,,
Salmonella,1007,25-118,,,
Salmonella,1008,369-495,,,
Salmonella,1009,302-581,,,
Salmonella,1010,50-88,,,
Salmonella,1011,,,,
Salmonella,1012,286-447,,,
Salmonella,1013,411-466,,,
Salmonella,1014,206-379,439-485,,
Salmonella,1015,,,,
Salmonella,1016,,,,
Salmonella,1017,,,,
Salmonella,1018,,,,
Salmonella,1019,,,,
Salmonella,1020,356-438,454-535,554-613,
Salmonella,1021,205-246,250-484,,
Salmonella,1022,548-613,,,
Salmonella,1023,363-412,,,
Salmonella,1024,378-515,,,
Salmonella,1025,12-110,391-533,,
Salmonella,1026,238-444,,,
Salmonella,1027,432-504,,,
Salmonella,1028,21-105,142-199,,
Salmonella,1029,381-444,,,
Salmonella,1030,45-201,,,
Salmonella,1031,398-460,,,
Salmonella,1032,377-423,,,
Salmonella,1033,181-362,370-422,,
Salmonella,1034,6-59,193-285,346-472,
Salmonella,1035,415-479,,,
Salmonella,1036,426-497,,,
Salmonella,1037,34-123,477-513,,
Salmonella,1038,300-431,451-559,,
Salmonella,1039,252-531,,,
Salmonella,1040,,,,
Salmonella,1041,446-561,,,
Salmonella,1042,52-93,219-331,374-452,
Salmonella,1043,,,,
Salmonella,1044,285-365,399-486,525-564,
Salmonella,1045,176-455,,,
Salmonella,1046,2-69,400-439,,
Salmonella,1047,388-452,,,
Salmonella,1048,312-534,,,
Salmonella,1049,262-480,,,
Salmonella,1050,360-454,,,
Salmonella,1051,0-61,84-120,465-552,
Salmonella,1052,30-139,558-597,,
Salmonella,1053,269-394,,,
Salmonella,1054,42-87,,,
Salmonella,1055,61-113,,,
Salmonella,1056,315-406,,,
Salmonella,1057,,,,
Salmonella,1058,,,,
Salmonella,1059,32-82,98-136,417-495,
Salmonella,1060,,,,
Salmonella,1061,240-400,413-484,,
Salmonella,1062,288-394,,,
Salmonella,1063,375-424,464-530,,
Salmonella,1064,285-322,337-380,,
Salmonella,1065,346-454,,,
Salmonella,1066,133-169,239-412,,
Salmonella,1067,351-391,408-456,,
Salmonella,1068,0-90,,,
Salmonella,1069,211-388,422-490,,
Salmonella,1070,250-303,,,
Salmonella,1071,151-234,253-321,328-430,
Salmonella,1072,567-613,,,
Salmonella,1073,305-385,404-495,515-584,
Salmonella,1074,59-120,489-534,,
Salmonella,1075,,,,
Salmonella,1076,414-474,554-613,,
Salmonella,1077,368-431,,,
Salmonella,1078,294-419,,,
Salmonella,1079,,,,
Salmonella,1080,353-439,544-607,,
Salmonella,1081,293-405,,,
Salmonella,1082,208-383,446-482,,
Salmonella,1083,229-349,356-398,,
Salmonella,1084,352-422,,,
Salmonella,1085,323-404,,,
Salmonella,1086,275-330,,,
Salmonella,1087,160-221,,,
Salmonella,1088,64-110,,,
Salmonella,1089,282-561,,,
Salmonella,1090,377-481,565-613,,
Salmonella,1091,266-413,,,
Salmonella,1092,375-462,,,
Salmonella,1093,167-415,,,
Salmonella,1094,375-494,,,
Salmonella,1095,307-354,,,
Salmonella,1096,353-526,546-613,,
Salmonella,1097,291-362,,,
Salmonella,1098,197-406,,,
Salmonella,1099,407-606,,,
Salmonella,1100,362-613,,,
Salmonella,1101,,,,
Salmonella,1102,393-478,,,
Salmonella,1103,313-354,360-499,,
Salmonella,1104,412-587,,,
Salmonella,1105,269-390,504-542,,
Salmonella,1106,327-368,533-606,,
Salmonella,1107,279-365,380-417,446-558,
Salmonella,1108,289-348,374-568,,
Salmonella,1109,160-212,514-612,,
Salmonella,1110,23-75,173-302,384-445,
Salmonella,1111,464-560,,,
Salmonella,1112,,,,
Salmonella,1113,73-126,442-498,535-613,
Salmonella,1114,266-545,,,
Salmonella,1115,278-315,,,
Salmonella,1116,410-613,,,
Salmonella,1117,296-575,,,
Salmonella,1118,273-315,,,
Salmonella,1119,266-401,,,
Salmonella,1120,256-391,441-535,,
Salmonella,1121,,,,
Salmonella,1122,385-438,462-530,,
Salmonella,1123,303-404,430-483,,
Salmonella,1124,369-539,572-613,,
Salmonella,1125,,,,
Salmonella,1126,181-226,270-460,,
Salmonella,1127,184-304,378-448,,
Salmonella,1128,176-225,301-394,399-441,
Salmonella,1129,226-312,349-505,,
Salmonella,1130,136-268,,,
Salmonella,1131,447-486,537-613,,
Salmonella,1132,,,,
Salmonella,1133,311-355,,,
Salmonella,1134,20-103,493-581,,
Salmonella,1135,82-119,,,
Salmonella,1136,251-320,326-517,,
Salmonella,1137,193-254,318-357,378-471,
Salmonella,1138,12-52,433-484,,
Salmonella,1139,454-509,528-613,,
Salmonella,1140,422-483,569-613,,
Salmonella,1141,301-472,481-541,,
Salmonella,1142,425-525,545-613,,
Salmonella,1143,14-147,502-613,,
Salmonella,1144,549-613,,,
Salmonella,1145,220-289,349-392,,
Salmonella,1146,171-231,332-411,,
Salmonella,1147,432-520,,,
Salmonella,1148,345-405,,,
Salmonella,1149,340-419,,,
Salmonella,1150,,,,
Salmonella,1151,437-478,,,
Salmonella,1152,459-613,,,
Salmonella,1153,35-157,438-491,532-580,
Salmonella,1154,0-36,521-613,,
Salmonella,1155,392-458,565-613,,
Salmonella,1156,272-328,384-431,482-545,
Salmonella,1157,67-125,,,
Salmonella,1158,186-224,316-410,556-595,
Salmonella,1159,243-350,,,
Salmonella,1160,,,,
Salmonella,1161,34-97,401-493,,
Salmonella,1162,304-583,,,
Salmonella,1163,372-522,,,
Salmonella,1164,,,,
Salmonella,1165,328-425,434-553,,
Salmonella,1166,316-357,438-536,,
Salmonella,1167,395-452,462-507,539-588,
Salmonella,1168,365-536,,,
Salmonella,1169,,,,
Salmonella,1170,412-485,,,
Salmonella,1171,487-541,,,
Salmonella,1172,191-331,,,
Salmonella,1173,182-223,257-358,363-400,
Salmonella,1174,417-514,,,
Salmonella,1175,299-400,517-560,,
Salmonella,1176,231-399,,,
Salmonella,1177,352-430,442-486,499-608,
Salmonella,1178,347-562,,,
Salmonella,1179,0-42,436-486,544-613,
Salmonella,1180,0-42,537-584,,
Salmonella,1181,166-263,312-443,544-591,
Salmonella,1182,142-200,301-421,507-580,
Salmonella,1183,450-501,,,
Salmonella,1184,294-377,399-514,,
Salmonella,1185,23-70,351-482,,
Salmonella,1186,332-421,,,
Salmonella,1187,558-596,,,
Salmonella,1188,254-426,,,
Salmonella,1189,365-401,,,
Salmonella,1190,301-580,,,
Salmonella,1191,295-345,390-487,515-574,
Salmonella,1192,330-390,,,
Salmonella,1193,150-401,,,
Salmonella,1194,,,,
Salmonella,1195,453-506,526-592,,
Salmonella,1196,247-311,350-526,,
Salmonella,1197,233-327,422-512,,
Salmonella,1198,149-204,341-428,,
Salmonella,1199,229-271,,,
Salmonella,1200,335-451,,,
Salmonella,1201,11-56,487-568,,
Salmonella,1202,79-293,574-613,,
Salmonella,1203,,,,
Salmonella,1204,202-302,378-433,438-481,
Salmonella,1205,205-385,,,
Salmonella,1206,352-404,512-561,,
Salmonella,1207,203-247,409-481,,
Salmonella,1208,246-348,387-426,434-525,
Salmonella,1209,318-481,,,
Salmonella,1210,21-65,451-489,,
Salmonella,1211,255-375,397-471,,
Salmonella,1212,410-478,,,
Salmonella,1213,174-232,370-434,522-613,
Salmonella,1214,57-121,448-493,,
Salmonella,1215,0-42,333-497,,
Salmonella,1216,433-479,,,
Salmonella,1217,389-551,,,
Salmonella,1218,200-345,412-454,,
Salmonella,1219,277-346,,,
Salmonella,1220,,,,
Salmonella,1221,211-303,,,
Salmonella,1222,151-258,,,
Salmonella,1223,249-299,,,
Salmonella,1224,365-487,,,
Salmonella,1225,382-471,,,
Salmonella,1226,294-499,,,
Salmonella,1227,362-404,504-543,,
Salmonella,1228,257-524,,,
Salmonella,1229,383-461,,,
Salmonella,1230,328-482,,,
Salmonella,1231,0-48,383-425,,
Salmonella,1232,184-348,371-456,,
Salmonella,1233,276-353,411-510,,
Salmonella,1234,265-309,387-459,,
Salmonella,1235,127-166,237-285,295-406,
Salmonella,1236,335-441,,,
Salmonella,1237,,,,
Salmonella,1238,327-512,518-558,,
Salmonella,1239,168-280,363-446,,
Salmonella,1240,30-102,264-300,,
Salmonella,1241,445-565,,,
Salmonella,1242,251-385,389-503,,
Salmonella,1243,60-106,,,
Salmonella,1244,324-472,,,
Salmonella,1245,388-518,,,
Salmonella,1246,319-484,,,
Salmonella,1247,359-425,477-514,,
Salmonella,1248,460-526,,,
Salmonella,1249,348-397,,,
Salmonella,1250,319-413,,,
Salmonella,1251,253-389,395-488,,
Salmonella,1252,211-345,,,
Salmonella,1253,0-37,330-451,,
Salmonella,1254,244-381,389-443,,
Salmonella,1255,399-447,577-613,,
Salmonella,1256,12-82,102-182,195-240,
Salmonella,1257,299-339,399-474,,
Salmonella,1258,401-458,,,
Salmonella,1259,52-94,214-331,375-493,
Salmonella,1260,313-367,,,
Salmonella,1261,23-114,206-302,395-485,
Salmonella,1262,261-367,,,
Salmonella,1263,201-238,257-453,,
Salmonella,1264,,,,
Salmonella,1265,383-425,,,
Salmonella,1266,403-523,,,
Salmonella,1267,266-478,,,
Salmonella,1268,512-551,,,
Salmonella,1269,22-81,226-288,437-493,
Salmonella,1270,516-570,,,
Salmonella,1271,308-434,,,
Salmonella,1272,411-598,,,
Salmonella,1273,185-229,267-464,510-546,
Salmonella,1274,342-397,452-531,571-613,
Salmonella,1275,272-343,359-402,479-551,
Salmonella,1276,507-613,,,
Salmonella,1277,89-321,,,
Salmonella,1278,350-497,,,
Salmonella,1279,37-112,393-474,489-527,
Salmonella,1280,,,,
Salmonella,1281,407-462,491-566,,
Salmonella,1282,286-343,464-565,,
Salmonella,1283,0-44,203-252,403-482,533-613
Salmonella,1284,576-613,,,
Salmonella,1285,308-439,,,
Salmonella,1286,29-93,390-539,,
Salmonella,1287,421-486,,,
Salmonella,1288,233-388,,,
Salmonella,1289,79-132,457-534,,
Salmonella,1290,291-523,,,
Salmonella,1291,414-487,,,
Salmonella,1292,324-368,517-597,,
Salmonella,1293,265-322,421-511,,
Salmonella,1294,227-275,405-502,,
Salmonella,1295,328-534,538-607,,
Salmonella,1296,0-44,181-279,328-436,
Salmonella,1297,350-414,474-511,,
Salmonella,1298,357-410,560-613,,
Salmonella,1299,205-383,402-445,,
Salmonella,1300,493-553,,,
Salmonella,1301,292-395,407-510,,
Salmonella,1302,143-253,,,
Salmonella,1303,80-288,,,
Salmonella,1304,0-78,189-241,370-468,
Salmonella,1305,,,,
Salmonella,1306,364-478,,,
Salmonella,1307,263-461,,,
Salmonella,1308,254-533,,,
Salmonella,1309,0-49,370-514,,
