Organism,Seq,Positions,,,
Strepto,980,282-504,,,
Strepto,981,392-590,,,
Strepto,982,421-465,,,
Strepto,983,331-409,,,
Strepto,984,,,,
Strepto,985,25-62,223-304,401-486,
Strepto,986,467-505,,,
Strepto,987,395-526,,,
Strepto,988,246-307,454-525,,
Strepto,989,393-467,,,
Strepto,990,212-257,366-491,,
Strepto,991,379-610,,,
Strepto,992,396-481,,,
Strepto,993,414-469,,,
Strepto,994,393-516,,,
Strepto,995,19-79,,,
Strepto,996,423-579,,,
Strepto,997,,,,
Strepto,998,196-242,420-475,,
Strepto,999,391-451,,,
Strepto,1000,476-533,,,
Strepto,1001,357-417,,,
Strepto,1002,212-261,,,
Strepto,1003,370-522,,,
Strepto,1004,303-394,,,
Strepto,1005,480-537,,,
Strepto,1006,398-450,554-596,,
Strepto,1007,92-152,253-293,463-525,
Strepto,1008,378-467,,,
Strepto,1009,375-458,,,
Strepto,1010,402-464,,,
Strepto,1011,61-108,,,
Strepto,1012,263-479,,,
Strepto,1013,226-288,,,
Strepto,1014,401-488,,,
Strepto,1015,,,,
Strepto,1016,290-383,436-512,,
Strepto,1017,443-572,,,
Strepto,1018,471-533,,,
Strepto,1019,300-361,403-487,,
Strepto,1020,327-386,481-519,,
Strepto,1021,,,,
Strepto,1022,303-460,,,
Strepto,1023,444-480,504-555,,
Strepto,1024,382-491,,,
Strepto,1025,12-77,373-571,,
Strepto,1026,,,,
Strepto,1027,210-307,398-450,,
Strepto,1028,338-435,,,
Strepto,1029,328-405,503-553,,
Strepto,1030,,,,
Strepto,1031,257-301,,,
Strepto,1032,,,,
Strepto,1033,155-240,383-430,,
Strepto,1034,,,,
Strepto,1035,326-446,,,
Strepto,1036,,,,
Strepto,1037,363-464,,,
Strepto,1038,281-358,377-469,,
Strepto,1039,90-249,,,
Strepto,1040,111-153,,,
Strepto,1041,446-548,,,
Strepto,1042,179-226,391-434,,
Strepto,1043,33-100,,,
Strepto,1044,232-290,393-446,,
Strepto,1045,,,,
Strepto,1046,,,,
Strepto,1047,252-313,357-405,,
Strepto,1048,,,,
Strepto,1049,86-128,,,
Strepto,1050,376-489,,,
Strepto,1051,364-459,,,
Strepto,1052,197-275,,,
Strepto,1053,331-428,521-566,,
Strepto,1054,,,,
Strepto,1055,470-566,,,
Strepto,1056,162-225,279-380,386-424,
Strepto,1057,354-463,,,
Strepto,1058,381-454,,,
Strepto,1059,520-599,,,
Strepto,1060,358-450,,,
Strepto,1061,,,,
Strepto,1062,400-466,,,
Strepto,1063,365-447,,,
Strepto,1064,502-553,,,
Strepto,1065,346-482,,,
Strepto,1066,554-605,,,
Strepto,1067,572-613,,,
Strepto,1068,,,,
Strepto,1069,,,,
Strepto,1070,431-490,,,
Strepto,1071,355-448,465-547,,
Strepto,1072,449-506,,,
Strepto,1073,514-567,,,
Strepto,1074,347-471,547-603,,
Strepto,1075,36-110,400-451,,
Strepto,1076,301-407,,,
Strepto,1077,402-449,,,
Strepto,1078,339-495,,,
Strepto,1079,360-471,479-591,,
Strepto,1080,378-427,,,
Strepto,1081,131-194,246-384,,
Strepto,1082,347-399,,,
Strepto,1083,336-433,,,
Strepto,1084,414-507,528-594,,
Strepto,1085,267-343,,,
Strepto,1086,299-365,492-551,,
Strepto,1087,308-366,,,
Strepto,1088,160-224,,,
Strepto,1089,328-435,,,
Strepto,1090,,,,
Strepto,1091,389-513,,,
Strepto,1092,230-280,372-456,,
Strepto,1093,330-468,543-609,,
Strepto,1094,285-364,411-448,454-537,
Strepto,1095,388-498,,,
Strepto,1096,323-379,,,
Strepto,1097,221-268,,,
Strepto,1098,522-613,,,
Strepto,1099,458-509,,,
Strepto,1100,526-569,,,
Strepto,1101,364-440,,,
Strepto,1102,,,,
Strepto,1103,,,,
Strepto,1104,,,,
Strepto,1105,274-345,,,
Strepto,1106,537-613,,,
Strepto,1107,426-490,,,
Strepto,1108,67-109,234-282,,
Strepto,1109,302-370,463-573,,
Strepto,1110,,,,
Strepto,1111,476-547,,,
Strepto,1112,,,,
Strepto,1113,315-360,368-446,,
Strepto,1114,374-424,546-599,,
Strepto,1115,363-419,,,
Strepto,1116,19-64,,,
Strepto,1117,479-534,,,
Strepto,1118,,,,
Strepto,1119,,,,
Strepto,1120,389-463,,,
Strepto,1121,198-247,265-453,,
Strepto,1122,487-524,,,
Strepto,1123,,,,
Strepto,1124,423-464,,,
Strepto,1125,319-424,555-598,,
Strepto,1126,285-334,339-387,395-476,
Strepto,1127,299-346,394-448,,
Strepto,1128,421-556,,,
Strepto,1129,344-445,,,
Strepto,1130,197-276,398-462,,
Strepto,1131,291-380,,,
Strepto,1132,,,,
Strepto,1133,0-36,51-135,476-512,
Strepto,1134,282-436,,,
Strepto,1135,413-506,,,
Strepto,1136,430-471,,,
Strepto,1137,205-266,370-432,,
Strepto,1138,324-432,,,
Strepto,1139,0-76,,,
Strepto,1140,374-437,,,
Strepto,1141,392-517,,,
Strepto,1142,392-443,,,
Strepto,1143,350-431,,,
Strepto,1144,396-443,,,
Strepto,1145,488-533,,,
Strepto,1146,415-457,,,
Strepto,1147,386-438,,,
Strepto,1148,401-462,,,
Strepto,1149,,,,
Strepto,1150,,,,
Strepto,1151,280-441,,,
Strepto,1152,414-468,529-613,,
Strepto,1153,35-79,438-483,,
Strepto,1154,405-501,,,
Strepto,1155,349-480,,,
Strepto,1156,372-452,,,
Strepto,1157,194-250,420-467,,
Strepto,1158,,,,
Strepto,1159,358-442,,,
Strepto,1160,,,,
Strepto,1161,198-289,435-477,,
Strepto,1162,204-285,,,
Strepto,1163,386-442,,,
Strepto,1164,,,,
Strepto,1165,284-349,,,
Strepto,1166,,,,
Strepto,1167,347-385,547-613,,
Strepto,1168,363-467,,,
Strepto,1169,402-500,,,
Strepto,1170,0-52,,,
Strepto,1171,211-252,533-613,,
Strepto,1172,441-495,,,
Strepto,1173,,,,
Strepto,1174,431-498,,,
Strepto,1175,,,,
Strepto,1176,437-525,,,
Strepto,1177,17-64,434-479,,
Strepto,1178,14-79,410-451,,
Strepto,1179,517-613,,,
Strepto,1180,418-484,,,
Strepto,1181,438-497,,,
Strepto,1182,545-599,,,
Strepto,1183,346-496,,,
Strepto,1184,377-424,,,
Strepto,1185,375-417,,,
Strepto,1186,381-419,,,
Strepto,1187,413-494,,,
Strepto,1188,,,,
Strepto,1189,357-471,,,
Strepto,1190,360-536,,,
Strepto,1191,361-450,,,
Strepto,1192,362-464,,,
Strepto,1193,372-427,,,
Strepto,1194,317-510,,,
Strepto,1195,398-526,,,
Strepto,1196,537-573,,,
Strepto,1197,255-300,,,
Strepto,1198,365-441,,,
Strepto,1199,416-452,,,
Strepto,1200,336-459,,,
Strepto,1201,381-423,,,
Strepto,1202,440-486,,,
Strepto,1203,,,,
Strepto,1204,411-450,,,
Strepto,1205,422-462,,,
Strepto,1206,,,,
Strepto,1207,,,,
Strepto,1208,384-433,534-610,,
Strepto,1209,441-493,,,
Strepto,1210,320-426,497-533,,
Strepto,1211,388-472,,,
Strepto,1212,290-330,370-427,,
Strepto,1213,,,,
Strepto,1214,228-275,,,
Strepto,1215,320-382,409-471,,
Strepto,1216,370-467,,,
Strepto,1217,399-452,477-551,,
Strepto,1218,506-580,,,
Strepto,1219,201-306,421-479,,
Strepto,1220,219-256,345-498,,
Strepto,1221,65-114,430-503,508-582,
Strepto,1222,19-69,372-414,,
Strepto,1223,284-337,449-512,,
Strepto,1224,405-538,,,
Strepto,1225,384-442,,,
Strepto,1226,570-613,,,
Strepto,1227,383-452,,,
Strepto,1228,402-450,,,
Strepto,1229,370-458,,,
Strepto,1230,80-132,,,
Strepto,1231,335-452,,,
Strepto,1232,,,,
Strepto,1233,295-481,,,
Strepto,1234,,,,
Strepto,1235,367-479,,,
Strepto,1236,257-390,,,
Strepto,1237,354-440,,,
Strepto,1238,470-522,,,
Strepto,1239,401-495,,,
Strepto,1240,,,,
Strepto,1241,404-470,,,
Strepto,1242,426-484,,,
Strepto,1243,,,,
Strepto,1244,427-491,,,
Strepto,1245,320-460,,,
Strepto,1246,265-317,,,
Strepto,1247,,,,
Strepto,1248,398-434,443-508,,
Strepto,1249,,,,
Strepto,1250,,,,
Strepto,1251,320-393,,,
Strepto,1252,409-449,536-572,,
Strepto,1253,280-333,,,
Strepto,1254,241-289,305-396,409-445,
Strepto,1255,502-572,,,
Strepto,1256,328-438,542-607,,
Strepto,1257,397-462,531-613,,
Strepto,1258,213-319,385-492,,
Strepto,1259,384-469,,,
Strepto,1260,,,,
Strepto,1261,512-590,,,
Strepto,1262,,,,
Strepto,1263,361-448,,,
Strepto,1264,,,,
Strepto,1265,538-588,,,
Strepto,1266,255-319,397-433,459-520,
Strepto,1267,0-98,,,
Strepto,1268,421-499,,,
Strepto,1269,375-436,540-583,,
Strepto,1270,,,,
Strepto,1271,412-452,,,
Strepto,1272,309-380,399-480,,
Strepto,1273,435-576,,,
Strepto,1274,,,,
Strepto,1275,295-471,,,
Strepto,1276,340-386,,,
Strepto,1277,331-388,454-504,,
Strepto,1278,0-61,432-542,,
Strepto,1279,408-464,,,
Strepto,1280,413-481,489-544,,
Strepto,1281,345-433,,,
Strepto,1282,422-503,,,
Strepto,1283,537-598,,,
Strepto,1284,364-471,,,
Strepto,1285,567-607,,,
Strepto,1286,355-510,,,
Strepto,1287,38-159,,,
Strepto,1288,361-451,,,
Strepto,1289,456-495,520-557,,
Strepto,1290,296-363,473-515,,
Strepto,1291,404-457,513-563,,
Strepto,1292,500-549,,,
Strepto,1293,409-461,,,
Strepto,1294,374-433,,,
Strepto,1295,364-476,,,
Strepto,1296,,,,
Strepto,1297,408-480,,,
Strepto,1298,439-500,,,
Strepto,1299,393-440,,,
Strepto,1300,371-450,,,
Strepto,1301,396-432,494-587,,
Strepto,1302,385-522,,,
Strepto,1303,366-429,,,
Strepto,1304,319-438,488-534,,
Strepto,1305,345-382,,,
Strepto,1306,274-325,,,
Strepto,1307,423-472,,,
Strepto,1308,426-475,,,
Strepto,1309,444-497,,,
Strepto,1310,279-337,409-454,,
Strepto,1311,477-540,,,
Strepto,1312,453-490,,,
Strepto,1313,436-548,,,
Strepto,1314,455-503,,,
Strepto,1315,,,,
Strepto,1316,385-474,,,
Strepto,1317,,,,
Strepto,1318,388-456,,,
Strepto,1319,409-463,,,
Strepto,1320,223-279,356-459,,
Strepto,1321,294-392,,,
Strepto,1322,,,,
Strepto,1323,450-519,,,
Strepto,1324,416-529,,,
Strepto,1325,80-123,,,
Strepto,1326,422-484,,,
Strepto,1327,297-355,,,
Strepto,1328,387-483,,,
Strepto,1329,350-457,,,
Strepto,1330,,,,
Strepto,1331,269-390,,,
Strepto,1332,406-444,,,
Strepto,1333,246-314,406-507,,
Strepto,1334,,,,
Strepto,1335,,,,
Strepto,1336,,,,
Strepto,1337,291-329,515-570,,
Strepto,1338,341-403,,,
Strepto,1339,432-513,,,
Strepto,1340,363-479,,,
Strepto,1341,,,,
Strepto,1342,0-60,347-445,,
Strepto,1343,415-529,,,
Strepto,1344,87-125,,,
Strepto,1345,,,,
Strepto,1346,257-363,367-413,455-536,
Strepto,1347,409-447,,,
Strepto,1348,,,,
Strepto,1349,0-47,,,
Strepto,1350,425-468,,,
Strepto,1351,,,,
Strepto,1352,,,,
Strepto,1353,292-340,387-465,,
Strepto,1354,529-613,,,
Strepto,1355,445-550,,,
Strepto,1356,382-433,,,
Strepto,1357,489-532,,,
Strepto,1358,,,,
Strepto,1359,257-296,,,
Strepto,1360,453-503,,,
Strepto,1361,,,,
Strepto,1362,428-482,,,
Strepto,1363,408-448,,,
Strepto,1364,297-387,398-576,,
Strepto,1365,375-464,,,
Strepto,1366,306-345,547-585,,
Strepto,1367,,,,
Strepto,1368,,,,
Strepto,1369,37-77,412-467,,
Strepto,1370,400-446,,,
Strepto,1371,491-549,,,
Strepto,1372,,,,
Strepto,1373,326-375,,,
Strepto,1374,,,,
Strepto,1375,561-613,,,
Strepto,1376,436-508,,,
Strepto,1377,367-485,,,
Strepto,1378,383-454,,,
Strepto,1379,385-477,,,
Strepto,1380,,,,
Strepto,1381,504-607,,,
Strepto,1382,264-385,465-539,,
Strepto,1383,149-204,,,
Strepto,1384,74-115,412-457,,
Strepto,1385,446-495,501-579,,
Strepto,1386,369-442,,,
Strepto,1387,162-308,,,
Strepto,1388,349-420,,,
Strepto,1389,348-513,,,
Strepto,1390,42-138,441-530,,
Strepto,1391,,,,
Strepto,1392,368-404,410-456,,
Strepto,1393,439-505,,,
Strepto,1394,395-481,,,
Strepto,1395,359-432,437-540,,
Strepto,1396,233-312,,,
Strepto,1397,334-410,471-512,,
Strepto,1398,413-462,,,
Strepto,1399,350-440,,,
Strepto,1400,191-232,339-389,513-549,
Strepto,1401,367-430,,,
Strepto,1402,138-176,258-307,313-372,
Strepto,1403,404-516,,,
Strepto,1404,,,,
Strepto,1405,424-511,,,
Strepto,1406,,,,
Strepto,1407,421-467,,,
Strepto,1408,0-85,546-584,,
Strepto,1409,265-307,461-538,,
Strepto,1410,311-384,406-459,,
Strepto,1411,69-114,,,
Strepto,1412,,,,
Strepto,1413,399-556,,,
Strepto,1414,146-183,,,
Strepto,1415,,,,
Strepto,1416,,,,
Strepto,1417,281-350,,,
Strepto,1418,398-439,502-560,,
Strepto,1419,,,,
Strepto,1420,397-545,,,
Strepto,1421,,,,
Strepto,1422,19-67,533-605,,
Strepto,1423,15-112,525-613,,
Strepto,1424,161-235,320-440,,
Strepto,1425,404-463,,,
Strepto,1426,346-388,,,
Strepto,1427,417-487,,,
Strepto,1428,403-497,,,
Strepto,1429,428-466,,,
Strepto,1430,411-497,,,
Strepto,1431,556-607,,,
Strepto,1432,,,,
Strepto,1433,,,,
Strepto,1434,,,,
Strepto,1435,428-548,,,
Strepto,1436,,,,
Strepto,1437,325-395,399-444,,
Strepto,1438,429-475,,,
Strepto,1439,311-366,,,
Strepto,1440,287-338,,,
Strepto,1441,,,,
Strepto,1442,527-581,,,
Strepto,1443,,,,
Strepto,1444,,,,
Strepto,1445,332-379,400-458,,
Strepto,1446,,,,
Strepto,1447,,,,
Strepto,1448,363-493,,,
Strepto,1449,110-146,182-330,,
Strepto,1450,388-447,,,
Strepto,1451,188-243,,,
Strepto,1452,332-463,568-611,,
Strepto,1453,,,,
Strepto,1454,413-475,,,
Strepto,1455,,,,
Strepto,1456,379-422,,,
Strepto,1457,,,,
Strepto,1458,,,,
Strepto,1459,190-323,414-469,,
Strepto,1460,165-255,,,
Strepto,1461,371-413,,,
Strepto,1462,464-531,,,
Strepto,1463,416-462,,,
Strepto,1464,,,,
Strepto,1465,4-62,401-524,,
Strepto,1466,442-483,,,
Strepto,1467,445-504,,,
Strepto,1468,354-447,,,
Strepto,1469,,,,
Strepto,1470,225-435,,,
Strepto,1471,324-440,,,
Strepto,1472,,,,
Strepto,1473,,,,
Strepto,1474,,,,
Strepto,1475,360-478,,,
Strepto,1476,167-364,,,
Strepto,1477,440-500,505-582,,
Strepto,1478,262-330,412-478,,
Strepto,1479,,,,
Strepto,1480,,,,
Strepto,1481,,,,
Strepto,1482,419-493,,,
Strepto,1483,326-387,407-583,,
Strepto,1484,252-358,,,
Strepto,1485,,,,
Strepto,1486,480-560,,,
Strepto,1487,359-445,,,
Strepto,1488,401-457,,,
Strepto,1489,399-447,,,
Strepto,1490,227-327,423-464,,
Strepto,1491,,,,
Strepto,1492,281-392,413-492,,
Strepto,1493,0-46,391-433,,
Strepto,1494,430-483,,,
Strepto,1495,,,,
Strepto,1496,429-489,,,
Strepto,1497,412-449,515-585,,
Strepto,1498,,,,
Strepto,1499,303-367,,,
Strepto,1500,243-389,,,
Strepto,1501,,,,
Strepto,1502,421-461,,,
Strepto,1503,,,,
Strepto,1504,519-569,,,
Strepto,1505,157-261,,,
Strepto,1506,183-222,,,
Strepto,1507,356-421,,,
Strepto,1508,,,,
Strepto,1509,525-567,,,
Strepto,1510,394-511,,,
Strepto,1511,374-471,,,
Strepto,1512,324-365,,,
Strepto,1513,399-451,,,
Strepto,1514,400-476,,,
Strepto,1515,266-370,,,
Strepto,1516,417-455,,,
Strepto,1517,244-280,,,
Strepto,1518,343-381,491-541,,
Strepto,1519,,,,
Strepto,1520,275-336,385-470,,
Strepto,1521,554-595,,,
Strepto,1522,272-341,,,
Strepto,1523,355-398,,,
Strepto,1524,400-471,,,
Strepto,1525,188-268,326-467,,
Strepto,1526,352-428,,,
Strepto,1527,,,,
Strepto,1528,294-362,,,
Strepto,1529,,,,
Strepto,1530,146-189,,,
Strepto,1531,0-51,110-162,167-251,570-613
Strepto,1532,464-503,,,
Strepto,1533,321-467,,,
Strepto,1534,353-445,505-555,,
Strepto,1535,447-489,,,
Strepto,1536,70-118,,,
Strepto,1537,416-489,,,
Strepto,1538,,,,
Strepto,1539,154-199,,,
Strepto,1540,386-447,,,
Strepto,1541,,,,
Strepto,1542,376-417,,,
Strepto,1543,419-500,,,
Strepto,1544,298-388,,,
Strepto,1545,388-428,,,
Strepto,1546,416-498,,,
Strepto,1547,334-372,,,
Strepto,1548,108-172,,,
Strepto,1549,412-500,544-613,,
Strepto,1550,339-422,,,
Strepto,1551,413-465,,,
Strepto,1552,438-502,,,
Strepto,1553,551-600,,,
Strepto,1554,550-613,,,
Strepto,1555,,,,
Strepto,1556,190-242,329-469,,
Strepto,1557,409-479,,,
Strepto,1558,202-285,296-380,,
Strepto,1559,416-505,559-613,,
Strepto,1560,,,,
Strepto,1561,366-429,450-555,,
Strepto,1562,527-609,,,
Strepto,1563,,,,
Strepto,1564,372-447,,,
Strepto,1565,,,,
Strepto,1566,,,,
Strepto,1567,435-491,,,
Strepto,1568,,,,
Strepto,1569,566-613,,,
Strepto,1570,444-589,,,
Strepto,1571,3-93,98-147,428-490,
Strepto,1572,,,,
Strepto,1573,294-398,,,
Strepto,1574,,,,
Strepto,1575,469-508,,,
Strepto,1576,319-386,,,
Strepto,1577,,,,
Strepto,1578,,,,
Strepto,1579,448-493,,,
Strepto,1580,,,,
Strepto,1581,426-527,,,
Strepto,1582,230-283,378-448,,
Strepto,1583,172-248,313-400,,
Strepto,1584,483-592,,,
Strepto,1585,436-537,,,
Strepto,1586,,,,
Strepto,1587,391-582,,,
Strepto,1588,14-53,464-528,,
Strepto,1589,,,,
Strepto,1590,,,,
Strepto,1591,430-486,,,
Strepto,1592,,,,
Strepto,1593,,,,
Strepto,1594,346-469,487-525,,
Strepto,1595,558-596,,,
Strepto,1596,415-501,,,
Strepto,1597,,,,
Strepto,1598,429-479,,,
Strepto,1599,,,,
Strepto,1600,375-418,459-515,,
Strepto,1601,436-572,,,
Strepto,1602,477-594,,,
Strepto,1603,,,,
Strepto,1604,194-248,,,
Strepto,1605,,,,
Strepto,1606,452-491,,,
Strepto,1607,347-385,,,
Strepto,1608,533-613,,,
Strepto,1609,264-325,329-392,,
Strepto,1610,372-462,,,
Strepto,1611,373-459,,,
Strepto,1612,,,,
Strepto,1613,449-515,,,
Strepto,1614,483-538,,,
Strepto,1615,232-347,361-436,,
Strepto,1616,298-429,466-561,,
Strepto,1617,,,,
Strepto,1618,426-480,,,
Strepto,1619,408-547,,,
Strepto,1620,379-418,,,
Strepto,1621,25-64,,,
Strepto,1622,,,,
Strepto,1623,98-205,,,
Strepto,1624,359-469,,,
Strepto,1625,486-551,,,
Strepto,1626,419-465,,,
Strepto,1627,190-259,348-390,398-445,
Strepto,1628,,,,
Strepto,1629,305-474,,,
Strepto,1630,421-513,,,
Strepto,1631,40-192,569-613,,
Strepto,1632,290-359,426-469,,
Strepto,1633,416-485,,,
Strepto,1634,462-514,,,
Strepto,1635,,,,
Strepto,1636,,,,
Strepto,1637,407-455,,,
Strepto,1638,396-466,,,
Strepto,1639,,,,
Strepto,1640,332-373,400-452,,
Strepto,1641,191-282,,,
Strepto,1642,205-280,,,
Strepto,1643,323-460,,,
Strepto,1644,271-339,444-550,,
Strepto,1645,428-493,,,
Strepto,1646,302-352,,,
Strepto,1647,300-336,507-579,,
Strepto,1648,153-341,,,
Strepto,1649,467-576,,,
Strepto,1650,407-466,,,
Strepto,1651,328-498,,,
Strepto,1652,,,,
Strepto,1653,323-367,543-602,,
Strepto,1654,312-395,,,
Strepto,1655,401-439,482-519,,
Strepto,1656,,,,
Strepto,1657,374-421,492-535,,
Strepto,1658,314-390,,,
Strepto,1659,358-427,,,
Strepto,1660,,,,
Strepto,1661,382-477,,,
Strepto,1662,235-296,,,
Strepto,1663,8-46,327-382,,
Strepto,1664,346-423,,,
Strepto,1665,427-472,,,
Strepto,1666,,,,
Strepto,1667,454-521,,,
Strepto,1668,472-565,,,
Strepto,1669,288-327,340-485,,
Strepto,1670,292-519,,,
Strepto,1671,388-458,,,
Strepto,1672,449-537,,,
Strepto,1673,461-550,,,
Strepto,1674,335-371,,,
Strepto,1675,,,,
Strepto,1676,309-365,,,
Strepto,1677,360-425,,,
Strepto,1678,,,,
Strepto,1679,505-571,,,
Strepto,1680,358-547,,,
Strepto,1681,364-413,,,
Strepto,1682,351-393,,,
Strepto,1683,375-480,,,
Strepto,1684,454-531,,,
Strepto,1685,424-479,,,
Strepto,1686,,,,
Strepto,1687,,,,
Strepto,1688,231-305,371-429,,
Strepto,1689,14-72,,,
Strepto,1690,,,,
Strepto,1691,485-527,,,
Strepto,1692,468-559,,,
Strepto,1693,335-412,483-532,,
Strepto,1694,425-485,,,
Strepto,1695,394-439,,,
Strepto,1696,,,,
Strepto,1697,457-516,,,
Strepto,1698,,,,
Strepto,1699,464-504,,,
Strepto,1700,436-475,,,
Strepto,1701,,,,
Strepto,1702,423-508,,,
Strepto,1703,312-380,441-491,,
Strepto,1704,375-553,,,
Strepto,1705,363-484,,,
Strepto,1706,409-452,,,
Strepto,1707,,,,
Strepto,1708,300-416,,,
Strepto,1709,413-462,470-510,,
Strepto,1710,46-82,416-473,521-613,
Strepto,1711,403-442,,,
Strepto,1712,,,,
Strepto,1713,,,,
Strepto,1714,412-526,,,
Strepto,1715,434-483,,,
Strepto,1716,372-473,,,
Strepto,1717,,,,
Strepto,1718,436-519,,,
Strepto,1719,373-445,450-524,531-613,
Strepto,1720,215-312,357-436,,
Strepto,1721,407-447,,,
Strepto,1722,397-445,561-613,,
Strepto,1723,381-430,,,
Strepto,1724,355-401,,,
Strepto,1725,430-509,,,
Strepto,1726,409-464,,,
Strepto,1727,12-52,,,
Strepto,1728,391-447,,,
Strepto,1729,,,,
Strepto,1730,395-437,444-505,,
Strepto,1731,350-403,,,
Strepto,1732,444-613,,,
Strepto,1733,316-360,,,
Strepto,1734,272-340,,,
Strepto,1735,,,,
Strepto,1736,434-480,,,
Strepto,1737,438-511,,,
Strepto,1738,294-338,422-478,,
Strepto,1739,384-463,,,
Strepto,1740,282-429,,,
Strepto,1741,198-302,337-477,,
Strepto,1742,39-106,519-570,,
Strepto,1743,402-480,518-571,,
Strepto,1744,471-543,,,
Strepto,1745,,,,
Strepto,1746,324-361,436-499,539-603,
Strepto,1747,420-538,,,
Strepto,1748,241-298,,,
Strepto,1749,,,,
Strepto,1750,341-446,541-589,,
Strepto,1751,,,,
Strepto,1752,164-207,,,
Strepto,1753,295-335,398-454,,
Strepto,1754,292-364,421-490,,
Strepto,1755,407-474,,,
Strepto,1756,331-399,461-509,,
Strepto,1757,,,,
Strepto,1758,31-122,443-480,,
Strepto,1759,385-473,,,
Strepto,1760,426-471,,,
Strepto,1761,,,,
Strepto,1762,,,,
Strepto,1763,262-306,,,
Strepto,1764,349-443,,,
Strepto,1765,322-483,499-583,,
Strepto,1766,,,,
Strepto,1767,480-613,,,
Strepto,1768,515-556,,,
Strepto,1769,338-444,455-496,,
Strepto,1770,471-573,,,
Strepto,1771,0-61,365-414,418-462,545-613
Strepto,1772,466-508,,,
Strepto,1773,411-512,,,
Strepto,1774,215-257,404-455,,
Strepto,1775,26-114,,,
Strepto,1776,224-260,434-490,,
Strepto,1777,417-492,,,
Strepto,1778,553-613,,,
Strepto,1779,375-522,,,
Strepto,1780,,,,
Strepto,1781,0-50,,,
Strepto,1782,161-223,,,
Strepto,1783,403-539,,,
Strepto,1784,376-435,,,
Strepto,1785,542-613,,,
Strepto,1786,15-73,187-239,376-453,
Strepto,1787,282-344,,,
Strepto,1788,74-139,542-581,,
Strepto,1789,137-176,213-365,,
Strepto,1790,457-526,554-613,,
Strepto,1791,369-448,,,
Strepto,1792,399-465,,,
Strepto,1793,378-426,,,
Strepto,1794,317-394,421-596,,
Strepto,1795,231-273,,,
Strepto,1796,,,,
Strepto,1797,413-521,,,
Strepto,1798,343-485,,,
Strepto,1799,,,,
Strepto,1800,367-481,,,
Strepto,1801,,,,
Strepto,1802,332-423,,,
Strepto,1803,35-88,,,
Strepto,1804,365-480,,,
Strepto,1805,,,,
Strepto,1806,32-70,260-304,,
Strepto,1807,297-357,440-544,,
Strepto,1808,0-46,360-463,,
Strepto,1809,360-455,,,
Strepto,1810,321-494,,,
Strepto,1811,164-257,,,
Strepto,1812,,,,
Strepto,1813,315-435,522-594,,
Strepto,1814,387-473,478-527,,
Strepto,1815,574-613,,,
Strepto,1816,324-396,,,
Strepto,1817,383-436,,,
Strepto,1818,395-469,485-562,,
Strepto,1819,391-453,,,
Strepto,1820,143-199,,,
Strepto,1821,345-446,,,
Strepto,1822,209-257,311-348,,
Strepto,1823,338-454,,,
Strepto,1824,340-479,,,
Strepto,1825,,,,
Strepto,1826,343-397,,,
Strepto,1827,,,,
Strepto,1828,400-451,462-529,,
Strepto,1829,434-580,,,
Strepto,1830,316-380,504-595,,
Strepto,1831,494-560,,,
Strepto,1832,398-478,,,
Strepto,1833,420-461,,,
Strepto,1834,337-474,,,
Strepto,1835,404-462,560-596,,
Strepto,1836,372-457,,,
Strepto,1837,355-441,470-506,,
Strepto,1838,31-82,,,
Strepto,1839,423-491,502-613,,
Strepto,1840,438-510,,,
Strepto,1841,359-444,,,
Strepto,1842,372-471,,,
Strepto,1843,363-461,,,
Strepto,1844,,,,
Strepto,1845,392-452,517-553,,
Strepto,1846,293-329,364-474,,
Strepto,1847,517-560,,,
Strepto,1848,288-380,,,
Strepto,1849,400-480,,,
Strepto,1850,468-558,,,
Strepto,1851,,,,
Strepto,1852,416-454,,,
Strepto,1853,346-390,,,
Strepto,1854,488-561,,,
Strepto,1855,195-267,,,
Strepto,1856,,,,
Strepto,1857,280-460,,,
Strepto,1858,338-483,,,
Strepto,1859,481-588,,,
Strepto,1860,231-293,,,
Strepto,1861,192-235,,,
Strepto,1862,378-546,,,
Strepto,1863,238-275,,,
Strepto,1864,,,,
Strepto,1865,302-373,377-447,458-581,
Strepto,1866,355-449,,,
Strepto,1867,,,,
Strepto,1868,,,,
Strepto,1869,214-273,339-409,414-467,574-613
Strepto,1870,417-492,,,
Strepto,1871,,,,
Strepto,1872,277-406,,,
Strepto,1873,130-172,,,
Strepto,1874,,,,
Strepto,1875,,,,
Strepto,1876,75-122,203-251,309-354,
Strepto,1877,,,,
Strepto,1878,390-431,,,
Strepto,1879,332-419,424-482,,
Strepto,1880,253-331,,,
Strepto,1881,131-186,,,
Strepto,1882,422-536,,,
Strepto,1883,183-280,290-363,,
Strepto,1884,257-312,376-477,,
Strepto,1885,311-436,,,
Strepto,1886,,,,
Strepto,1887,400-483,536-613,,
Strepto,1888,,,,
Strepto,1889,285-454,,,
Strepto,1890,413-473,,,
Strepto,1891,326-450,,,
Strepto,1892,428-489,,,
Strepto,1893,328-394,398-470,,
Strepto,1894,,,,
Strepto,1895,412-481,513-613,,
Strepto,1896,128-228,,,
Strepto,1897,567-613,,,
Strepto,1898,,,,
Strepto,1899,417-468,,,
Strepto,1900,0-50,,,
Strepto,1901,390-463,,,
Strepto,1902,423-490,,,
Strepto,1903,384-468,,,
Strepto,1904,117-164,505-572,,
Strepto,1905,414-465,,,
