Organism,Seq,Positions,,
Haloferax_chr,869,0-208,,
Haloferax_chr,870,325-539,,
Haloferax_chr,871,348-438,,
Haloferax_chr,872,382-456,,
Haloferax_chr,873,,,
Haloferax_chr,874,261-341,372-457,
Haloferax_chr,875,,,
Haloferax_chr,876,351-433,,
Haloferax_chr,877,,,
Haloferax_chr,878,310-437,,
Haloferax_chr,879,,,
Haloferax_chr,880,,,
Haloferax_chr,881,275-458,,
Haloferax_chr,882,398-499,,
Haloferax_chr,883,392-484,,
Haloferax_chr,884,485-556,,
Haloferax_chr,885,394-482,,
Haloferax_chr,886,352-469,,
Haloferax_chr,887,353-430,,
Haloferax_chr,888,412-547,,
Haloferax_chr,889,,,
Haloferax_chr,890,281-454,,
Haloferax_chr,891,,,
Haloferax_chr,892,137-227,261-333,
Haloferax_chr,893,407-494,,
