Organism,Seq,Positions,,
Pseudo,1047,439-511,,
Pseudo,1048,415-607,,
Pseudo,1049,381-459,,
Pseudo,1050,,,
Pseudo,1051,,,
Pseudo,1052,,,
Pseudo,1053,374-474,,
Pseudo,1054,,,
Pseudo,1055,417-537,,
Pseudo,1056,204-309,337-416,
Pseudo,1057,268-340,,
Pseudo,1058,,,
Pseudo,1059,,,
Pseudo,1060,325-434,,
Pseudo,1061,,,
Pseudo,1062,,,
Pseudo,1063,361-475,,
Pseudo,1064,406-478,,
Pseudo,1065,403-474,,
Pseudo,1066,,,
Pseudo,1067,410-520,,
Pseudo,1068,390-483,,
Pseudo,1069,392-489,,
Pseudo,1070,,,
Pseudo,1071,,,
Pseudo,1072,,,
Pseudo,1073,,,
Pseudo,1074,159-237,,
Pseudo,1075,370-448,475-596,
Pseudo,1076,329-416,,
Pseudo,1077,533-609,,
Pseudo,1078,441-613,,
Pseudo,1079,320-613,,
Pseudo,1080,346-422,,
Pseudo,1081,45-152,,
Pseudo,1082,,,
Pseudo,1083,358-465,,
Pseudo,1084,318-458,,
Pseudo,1085,398-496,,
Pseudo,1086,25-99,,
Pseudo,1087,,,
Pseudo,1088,390-486,,
Pseudo,1089,386-482,,
Pseudo,1090,331-432,,
Pseudo,1091,515-613,,
Pseudo,1092,,,
Pseudo,1093,408-518,,
Pseudo,1094,316-412,432-510,
Pseudo,1095,368-447,475-574,
Pseudo,1096,,,
Pseudo,1097,,,
Pseudo,1098,218-322,,
Pseudo,1099,351-485,,
Pseudo,1100,46-120,530-613,
Pseudo,1101,,,
Pseudo,1102,,,
Pseudo,1103,346-447,,
Pseudo,1104,359-462,,
Pseudo,1105,253-445,,
Pseudo,1106,,,
Pseudo,1107,353-584,,
Pseudo,1108,71-449,,
Pseudo,1109,479-571,,
Pseudo,1110,,,
Pseudo,1111,388-465,,
Pseudo,1112,169-247,379-450,
Pseudo,1113,401-472,,
Pseudo,1114,353-455,,
Pseudo,1115,356-494,,
Pseudo,1116,263-354,,
Pseudo,1117,383-490,,
Pseudo,1118,422-540,,
Pseudo,1119,,,
Pseudo,1120,347-471,,
Pseudo,1121,384-497,,
Pseudo,1122,415-525,,
Pseudo,1123,445-590,,
Pseudo,1124,191-311,393-472,
Pseudo,1125,,,
Pseudo,1126,189-297,431-533,
Pseudo,1127,378-505,,
Pseudo,1128,,,
Pseudo,1129,419-598,,
Pseudo,1130,378-557,,
Pseudo,1131,225-408,,
Pseudo,1132,346-469,,
Pseudo,1133,479-570,,
Pseudo,1134,,,
Pseudo,1135,,,
Pseudo,1136,378-521,,
Pseudo,1137,274-507,,
Pseudo,1138,,,
Pseudo,1139,295-483,,
Pseudo,1140,68-239,444-539,
Pseudo,1141,137-211,,
Pseudo,1142,248-341,,
Pseudo,1143,259-457,,
Pseudo,1144,,,
Pseudo,1145,,,
Pseudo,1146,353-430,,
Pseudo,1147,355-490,,
Pseudo,1148,142-229,,
Pseudo,1149,,,
Pseudo,1150,296-404,,
Pseudo,1151,297-480,,
Pseudo,1152,,,
Pseudo,1153,101-240,,
Pseudo,1154,,,
Pseudo,1155,233-327,,
Pseudo,1156,527-604,,
Pseudo,1157,,,
Pseudo,1158,,,
Pseudo,1159,,,
Pseudo,1160,414-500,,
Pseudo,1161,,,
Pseudo,1162,,,
Pseudo,1163,371-469,,
Pseudo,1164,,,
Pseudo,1165,,,
Pseudo,1166,,,
Pseudo,1167,329-451,,
Pseudo,1168,301-441,,
Pseudo,1169,432-570,,
Pseudo,1170,332-468,,
Pseudo,1171,361-478,,
Pseudo,1172,62-172,383-564,
Pseudo,1173,337-463,468-555,
Pseudo,1174,387-536,,
Pseudo,1175,386-475,,
Pseudo,1176,420-547,,
Pseudo,1177,,,
Pseudo,1178,443-603,,
Pseudo,1179,313-473,,
Pseudo,1180,402-541,,
Pseudo,1181,393-475,,
Pseudo,1182,,,
Pseudo,1183,292-370,,
Pseudo,1184,311-474,,
Pseudo,1185,,,
Pseudo,1186,373-446,,
Pseudo,1187,363-512,,
Pseudo,1188,414-498,,
Pseudo,1189,384-514,,
Pseudo,1190,295-392,537-613,
Pseudo,1191,514-597,,
Pseudo,1192,474-549,,
Pseudo,1193,395-495,,
Pseudo,1194,70-155,201-277,
Pseudo,1195,380-476,,
Pseudo,1196,525-613,,
Pseudo,1197,,,
Pseudo,1198,307-478,,
Pseudo,1199,452-566,,
Pseudo,1200,,,
Pseudo,1201,418-496,,
Pseudo,1202,142-278,411-489,
Pseudo,1203,361-492,,
Pseudo,1204,,,
Pseudo,1205,246-474,,
Pseudo,1206,363-519,,
Pseudo,1207,,,
Pseudo,1208,369-465,,
Pseudo,1209,368-486,,
Pseudo,1210,166-349,361-501,
Pseudo,1211,,,
Pseudo,1212,,,
Pseudo,1213,,,
Pseudo,1214,354-510,,
Pseudo,1215,339-450,,
Pseudo,1216,405-568,,
Pseudo,1217,336-418,,
Pseudo,1218,,,
Pseudo,1219,386-595,,
Pseudo,1220,,,
Pseudo,1221,312-383,390-481,
Pseudo,1222,409-505,,
Pseudo,1223,425-507,,
Pseudo,1224,,,
Pseudo,1225,317-443,,
Pseudo,1226,301-378,,
Pseudo,1227,,,
Pseudo,1228,,,
Pseudo,1229,425-498,505-586,
Pseudo,1230,338-499,527-598,
Pseudo,1231,346-444,,
Pseudo,1232,,,
Pseudo,1233,29-102,534-605,
Pseudo,1234,443-559,,
Pseudo,1235,360-481,,
Pseudo,1236,411-530,542-613,
Pseudo,1237,,,
Pseudo,1238,,,
Pseudo,1239,,,
Pseudo,1240,,,
Pseudo,1241,302-443,,
Pseudo,1242,,,
Pseudo,1243,,,
Pseudo,1244,478-562,,
Pseudo,1245,260-344,,
Pseudo,1246,407-507,,
Pseudo,1247,,,
Pseudo,1248,,,
Pseudo,1249,0-74,,
Pseudo,1250,443-563,,
Pseudo,1251,,,
Pseudo,1252,403-531,,
Pseudo,1253,401-524,,
Pseudo,1254,176-265,,
Pseudo,1255,,,
Pseudo,1256,355-469,,
Pseudo,1257,423-514,,
Pseudo,1258,17-114,,
Pseudo,1259,385-496,,
Pseudo,1260,454-543,,
Pseudo,1261,,,
Pseudo,1262,,,
Pseudo,1263,0-75,390-461,
Pseudo,1264,361-489,,
Pseudo,1265,383-542,,
Pseudo,1266,351-475,,
Pseudo,1267,384-518,,
Pseudo,1268,341-441,,
Pseudo,1269,366-501,,
Pseudo,1270,376-474,,
Pseudo,1271,340-470,,
Pseudo,1272,272-460,,
Pseudo,1273,208-487,,
Pseudo,1274,516-613,,
Pseudo,1275,,,
Pseudo,1276,,,
Pseudo,1277,249-341,427-555,
Pseudo,1278,470-556,,
Pseudo,1279,396-470,,
Pseudo,1280,466-540,,
Pseudo,1281,536-613,,
Pseudo,1282,,,
Pseudo,1283,276-448,,
Pseudo,1284,,,
Pseudo,1285,,,
Pseudo,1286,42-140,,
Pseudo,1287,228-384,390-466,
Pseudo,1288,,,
Pseudo,1289,,,
Pseudo,1290,355-440,,
Pseudo,1291,301-506,,
Pseudo,1292,,,
Pseudo,1293,403-521,,
Pseudo,1294,121-195,,
Pseudo,1295,,,
Pseudo,1296,,,
Pseudo,1297,,,
Pseudo,1298,384-563,,
Pseudo,1299,355-475,,
Pseudo,1300,,,
Pseudo,1301,,,
Pseudo,1302,532-603,,
Pseudo,1303,342-513,,
Pseudo,1304,,,
Pseudo,1305,,,
Pseudo,1306,336-423,,
Pseudo,1307,375-453,,
Pseudo,1308,,,
Pseudo,1309,,,
Pseudo,1310,471-609,,
Pseudo,1311,348-478,,
Pseudo,1312,342-434,,
Pseudo,1313,,,
Pseudo,1314,417-583,,
Pseudo,1315,,,
Pseudo,1316,469-551,,
Pseudo,1317,,,
Pseudo,1318,,,
Pseudo,1319,429-525,,
Pseudo,1320,58-164,222-310,
Pseudo,1321,240-389,446-539,
Pseudo,1322,,,
Pseudo,1323,378-551,,
Pseudo,1324,299-416,,
Pseudo,1325,258-345,526-602,
Pseudo,1326,348-546,,
Pseudo,1327,361-612,,
Pseudo,1328,133-235,361-460,
Pseudo,1329,,,
Pseudo,1330,367-497,,
Pseudo,1331,0-112,255-339,515-597
Pseudo,1332,299-497,,
Pseudo,1333,385-593,,
Pseudo,1334,0-96,442-533,
Pseudo,1335,,,
Pseudo,1336,469-548,,
Pseudo,1337,365-497,,
Pseudo,1338,407-513,,
Pseudo,1339,354-525,,
Pseudo,1340,,,
Pseudo,1341,276-508,,
Pseudo,1342,220-375,,
Pseudo,1343,421-546,,
Pseudo,1344,347-435,,
Pseudo,1345,413-510,,
Pseudo,1346,,,
Pseudo,1347,,,
Pseudo,1348,289-383,,
Pseudo,1349,79-219,283-477,
Pseudo,1350,469-577,,
Pseudo,1351,221-330,409-488,
Pseudo,1352,,,
Pseudo,1353,,,
Pseudo,1354,381-479,,
Pseudo,1355,356-508,,
Pseudo,1356,386-485,,
Pseudo,1357,,,
Pseudo,1358,369-546,,
Pseudo,1359,380-488,496-578,
Pseudo,1360,,,
Pseudo,1361,,,
Pseudo,1362,359-466,,
Pseudo,1363,424-507,,
Pseudo,1364,393-488,,
Pseudo,1365,387-514,,
Pseudo,1366,252-381,,
Pseudo,1367,,,
Pseudo,1368,411-489,,
Pseudo,1369,,,
Pseudo,1370,185-358,,
Pseudo,1371,,,
Pseudo,1372,364-480,,
Pseudo,1373,,,
Pseudo,1374,300-375,416-492,
Pseudo,1375,,,
Pseudo,1376,53-137,351-482,
Pseudo,1377,,,
Pseudo,1378,251-344,,
Pseudo,1379,428-524,,
Pseudo,1380,144-222,,
Pseudo,1381,,,
Pseudo,1382,299-602,,
Pseudo,1383,,,
Pseudo,1384,390-498,,
Pseudo,1385,,,
Pseudo,1386,395-467,,
Pseudo,1387,218-320,422-503,
Pseudo,1388,,,
Pseudo,1389,339-454,,
Pseudo,1390,462-613,,
Pseudo,1391,386-491,,
Pseudo,1392,371-447,,
Pseudo,1393,385-474,,
Pseudo,1394,213-359,,
Pseudo,1395,330-468,,
Pseudo,1396,363-481,486-613,
Pseudo,1397,350-508,,
Pseudo,1398,,,
Pseudo,1399,346-482,,
Pseudo,1400,68-213,,
Pseudo,1401,498-573,,
Pseudo,1402,379-465,,
Pseudo,1403,,,
Pseudo,1404,321-430,,
Pseudo,1405,366-446,,
Pseudo,1406,325-434,,
Pseudo,1407,396-551,,
Pseudo,1408,412-484,,
Pseudo,1409,248-329,,
Pseudo,1410,351-479,,
Pseudo,1411,158-231,,
Pseudo,1412,371-452,,
Pseudo,1413,384-507,,
Pseudo,1414,407-485,,
Pseudo,1415,,,
Pseudo,1416,375-483,,
Pseudo,1417,305-441,,
Pseudo,1418,381-458,,
Pseudo,1419,156-240,,
Pseudo,1420,346-427,,
Pseudo,1421,373-504,,
Pseudo,1422,494-581,,
Pseudo,1423,,,
Pseudo,1424,,,
Pseudo,1425,232-566,,
Pseudo,1426,483-591,,
Pseudo,1427,373-544,,
Pseudo,1428,,,
Pseudo,1429,354-485,,
Pseudo,1430,373-507,,
Pseudo,1431,,,
Pseudo,1432,513-595,,
Pseudo,1433,237-438,,
Pseudo,1434,,,
Pseudo,1435,423-613,,
Pseudo,1436,230-362,,
Pseudo,1437,,,
Pseudo,1438,361-463,,
Pseudo,1439,477-599,,
Pseudo,1440,294-384,,
Pseudo,1441,0-73,,
Pseudo,1442,277-356,,
Pseudo,1443,282-392,,
Pseudo,1444,,,
Pseudo,1445,,,
Pseudo,1446,,,
Pseudo,1447,364-449,,
Pseudo,1448,370-521,,
Pseudo,1449,,,
Pseudo,1450,377-480,,
Pseudo,1451,,,
Pseudo,1452,319-454,,
Pseudo,1453,264-437,,
Pseudo,1454,294-553,,
Pseudo,1455,5-85,359-527,
Pseudo,1456,,,
Pseudo,1457,212-294,359-473,
Pseudo,1458,446-538,,
Pseudo,1459,333-438,471-564,
Pseudo,1460,,,
Pseudo,1461,359-489,,
Pseudo,1462,322-401,,
Pseudo,1463,373-451,,
Pseudo,1464,515-605,,
Pseudo,1465,149-221,,
Pseudo,1466,210-302,462-539,
Pseudo,1467,409-488,,
Pseudo,1468,365-446,,
Pseudo,1469,245-372,398-479,508-613
Pseudo,1470,,,
Pseudo,1471,,,
Pseudo,1472,339-474,,
Pseudo,1473,500-573,,
Pseudo,1474,498-587,,
Pseudo,1475,,,
Pseudo,1476,,,
Pseudo,1477,347-428,,
Pseudo,1478,464-605,,
Pseudo,1479,360-433,485-613,
Pseudo,1480,314-407,411-534,
Pseudo,1481,,,
Pseudo,1482,372-452,,
Pseudo,1483,,,
Pseudo,1484,356-501,,
Pseudo,1485,,,
Pseudo,1486,436-600,,
Pseudo,1487,,,
Pseudo,1488,,,
Pseudo,1489,,,
Pseudo,1490,371-508,,
Pseudo,1491,341-429,538-613,
Pseudo,1492,495-579,,
Pseudo,1493,311-386,,
Pseudo,1494,238-315,387-507,
Pseudo,1495,428-525,,
Pseudo,1496,,,
Pseudo,1497,384-613,,
Pseudo,1498,,,
Pseudo,1499,35-108,,
Pseudo,1500,,,
Pseudo,1501,83-168,,
Pseudo,1502,392-463,494-572,
Pseudo,1503,267-360,,
Pseudo,1504,249-345,,
Pseudo,1505,196-301,371-443,
Pseudo,1506,374-449,,
Pseudo,1507,,,
Pseudo,1508,354-514,,
Pseudo,1509,89-166,,
Pseudo,1510,,,
Pseudo,1511,119-191,273-348,443-531
Pseudo,1512,88-172,,
Pseudo,1513,,,
Pseudo,1514,377-461,,
Pseudo,1515,,,
Pseudo,1516,331-464,,
Pseudo,1517,286-406,,
Pseudo,1518,,,
Pseudo,1519,375-479,,
Pseudo,1520,,,
Pseudo,1521,,,
Pseudo,1522,317-417,523-613,
Pseudo,1523,354-476,,
Pseudo,1524,368-466,,
Pseudo,1525,423-498,,
Pseudo,1526,10-94,138-227,
Pseudo,1527,177-283,,
Pseudo,1528,346-429,,
Pseudo,1529,,,
Pseudo,1530,399-504,,
Pseudo,1531,331-445,,
Pseudo,1532,430-502,,
Pseudo,1533,,,
Pseudo,1534,287-380,,
Pseudo,1535,368-464,,
Pseudo,1536,,,
Pseudo,1537,,,
Pseudo,1538,339-428,,
Pseudo,1539,,,
Pseudo,1540,416-496,,
Pseudo,1541,451-559,,
Pseudo,1542,256-582,,
Pseudo,1543,,,
Pseudo,1544,287-464,,
Pseudo,1545,410-513,,
Pseudo,1546,,,
Pseudo,1547,526-613,,
Pseudo,1548,,,
Pseudo,1549,52-146,419-520,536-610
Pseudo,1550,360-455,,
Pseudo,1551,366-476,,
Pseudo,1552,321-400,,
Pseudo,1553,347-460,,
Pseudo,1554,,,
Pseudo,1555,,,
Pseudo,1556,218-319,424-506,
Pseudo,1557,311-425,453-565,
Pseudo,1558,421-578,,
Pseudo,1559,,,
Pseudo,1560,151-262,341-412,
Pseudo,1561,,,
Pseudo,1562,,,
Pseudo,1563,,,
Pseudo,1564,433-526,,
Pseudo,1565,,,
Pseudo,1566,293-495,,
Pseudo,1567,222-328,,
Pseudo,1568,410-499,,
Pseudo,1569,,,
Pseudo,1570,396-583,,
Pseudo,1571,,,
Pseudo,1572,180-437,,
Pseudo,1573,,,
Pseudo,1574,357-435,488-561,
Pseudo,1575,,,
Pseudo,1576,432-552,,
Pseudo,1577,407-479,,
Pseudo,1578,353-439,,
Pseudo,1579,533-613,,
Pseudo,1580,359-515,,
Pseudo,1581,,,
Pseudo,1582,404-496,,
Pseudo,1583,0-76,,
Pseudo,1584,348-453,,
Pseudo,1585,403-513,,
Pseudo,1586,,,
Pseudo,1587,336-494,,
Pseudo,1588,116-275,,
Pseudo,1589,388-460,,
Pseudo,1590,418-527,,
Pseudo,1591,486-564,,
Pseudo,1592,467-549,,
Pseudo,1593,247-339,,
Pseudo,1594,285-370,,
Pseudo,1595,,,
Pseudo,1596,131-273,468-572,
Pseudo,1597,31-189,295-432,465-548
Pseudo,1598,,,
Pseudo,1599,,,
Pseudo,1600,361-474,,
Pseudo,1601,486-581,,
Pseudo,1602,162-305,,
Pseudo,1603,402-496,,
Pseudo,1604,248-404,,
Pseudo,1605,394-565,,
Pseudo,1606,355-497,,
Pseudo,1607,352-489,,
Pseudo,1608,28-111,540-613,
Pseudo,1609,188-263,,
Pseudo,1610,154-234,390-478,509-588
Pseudo,1611,,,
Pseudo,1612,,,
Pseudo,1613,368-448,450-543,
Pseudo,1614,412-515,,
Pseudo,1615,,,
Pseudo,1616,459-533,,
Pseudo,1617,246-432,,
Pseudo,1618,415-494,,
Pseudo,1619,,,
Pseudo,1620,383-463,,
Pseudo,1621,,,
Pseudo,1622,,,
Pseudo,1623,,,
Pseudo,1624,20-158,405-479,
Pseudo,1625,312-418,,
Pseudo,1626,,,
Pseudo,1627,,,
Pseudo,1628,,,
Pseudo,1629,383-469,,
Pseudo,1630,402-508,,
Pseudo,1631,364-504,540-611,
Pseudo,1632,,,
Pseudo,1633,212-468,522-613,
Pseudo,1634,306-377,470-554,
Pseudo,1635,,,
Pseudo,1636,,,
Pseudo,1637,232-503,,
Pseudo,1638,,,
Pseudo,1639,270-390,,
Pseudo,1640,0-78,172-337,
Pseudo,1641,,,
Pseudo,1642,288-524,,
Pseudo,1643,335-415,,
Pseudo,1644,,,
Pseudo,1645,,,
Pseudo,1646,433-533,,
Pseudo,1647,,,
Pseudo,1648,,,
Pseudo,1649,399-528,,
Pseudo,1650,,,
Pseudo,1651,,,
Pseudo,1652,392-479,,
Pseudo,1653,303-467,,
Pseudo,1654,374-470,,
Pseudo,1655,311-519,,
Pseudo,1656,,,
Pseudo,1657,228-361,,
Pseudo,1658,,,
Pseudo,1659,75-165,,
Pseudo,1660,,,
Pseudo,1661,43-119,,
Pseudo,1662,,,
Pseudo,1663,460-576,,
Pseudo,1664,,,
Pseudo,1665,423-508,,
Pseudo,1666,,,
Pseudo,1667,436-530,,
Pseudo,1668,341-433,,
Pseudo,1669,383-496,,
Pseudo,1670,337-415,,
Pseudo,1671,351-559,,
Pseudo,1672,460-535,,
Pseudo,1673,527-613,,
Pseudo,1674,306-445,,
Pseudo,1675,,,
Pseudo,1676,378-460,483-589,
Pseudo,1677,179-259,,
Pseudo,1678,413-586,,
Pseudo,1679,155-251,,
Pseudo,1680,242-380,399-487,
Pseudo,1681,404-500,,
Pseudo,1682,419-492,,
Pseudo,1683,339-493,,
Pseudo,1684,375-468,520-613,
Pseudo,1685,,,
Pseudo,1686,,,
Pseudo,1687,,,
Pseudo,1688,,,
Pseudo,1689,,,
Pseudo,1690,,,
Pseudo,1691,,,
Pseudo,1692,420-510,,
Pseudo,1693,352-470,,
Pseudo,1694,,,
Pseudo,1695,,,
Pseudo,1696,363-565,,
Pseudo,1697,488-581,,
Pseudo,1698,401-499,,
Pseudo,1699,,,
Pseudo,1700,,,
Pseudo,1701,337-450,,
Pseudo,1702,306-438,,
Pseudo,1703,,,
Pseudo,1704,498-613,,
Pseudo,1705,445-574,,
Pseudo,1706,375-478,,
Pseudo,1707,,,
Pseudo,1708,366-470,,
Pseudo,1709,22-223,281-422,
Pseudo,1710,,,
Pseudo,1711,,,
Pseudo,1712,316-388,468-539,
Pseudo,1713,474-556,,
Pseudo,1714,247-365,412-511,
Pseudo,1715,,,
Pseudo,1716,,,
Pseudo,1717,437-548,,
Pseudo,1718,413-493,,
Pseudo,1719,403-514,,
Pseudo,1720,,,
Pseudo,1721,55-163,434-527,
Pseudo,1722,401-559,,
Pseudo,1723,251-481,,
Pseudo,1724,,,
Pseudo,1725,,,
Pseudo,1726,364-445,,
Pseudo,1727,29-106,408-513,
Pseudo,1728,514-613,,
Pseudo,1729,,,
Pseudo,1730,202-284,,
Pseudo,1731,,,
Pseudo,1732,,,
Pseudo,1733,346-479,,
Pseudo,1734,,,
Pseudo,1735,,,
Pseudo,1736,303-491,,
Pseudo,1737,,,
Pseudo,1738,,,
Pseudo,1739,409-503,,
Pseudo,1740,,,
Pseudo,1741,,,
Pseudo,1742,404-491,,
Pseudo,1743,289-506,,
Pseudo,1744,277-383,,
Pseudo,1745,190-262,,
Pseudo,1746,,,
Pseudo,1747,,,
Pseudo,1748,313-401,,
Pseudo,1749,380-566,,
Pseudo,1750,95-203,,
Pseudo,1751,392-551,,
Pseudo,1752,401-477,,
Pseudo,1753,404-499,,
Pseudo,1754,,,
Pseudo,1755,,,
Pseudo,1756,401-531,,
Pseudo,1757,453-550,,
Pseudo,1758,270-409,,
Pseudo,1759,,,
Pseudo,1760,356-443,,
Pseudo,1761,347-437,,
Pseudo,1762,350-429,,
Pseudo,1763,0-98,161-252,
Pseudo,1764,460-613,,
Pseudo,1765,374-512,,
Pseudo,1766,346-463,,
Pseudo,1767,529-607,,
Pseudo,1768,337-497,,
Pseudo,1769,76-152,,
Pseudo,1770,410-504,,
Pseudo,1771,310-497,,
Pseudo,1772,,,
Pseudo,1773,500-613,,
Pseudo,1774,,,
Pseudo,1775,333-407,431-503,
Pseudo,1776,399-550,,
Pseudo,1777,405-502,,
Pseudo,1778,260-357,,
Pseudo,1779,404-510,,
Pseudo,1780,350-479,,
Pseudo,1781,,,
Pseudo,1782,,,
Pseudo,1783,418-530,,
Pseudo,1784,,,
Pseudo,1785,70-163,,
Pseudo,1786,493-613,,
Pseudo,1787,0-119,,
Pseudo,1788,391-477,,
Pseudo,1789,460-532,,
Pseudo,1790,340-501,,
Pseudo,1791,390-473,,
Pseudo,1792,372-546,,
Pseudo,1793,455-533,,
Pseudo,1794,352-453,,
Pseudo,1795,215-367,,
Pseudo,1796,,,
Pseudo,1797,,,
Pseudo,1798,89-230,244-321,
Pseudo,1799,288-371,479-567,
Pseudo,1800,,,
Pseudo,1801,362-456,513-613,
Pseudo,1802,404-560,,
Pseudo,1803,14-106,,
Pseudo,1804,466-613,,
Pseudo,1805,218-325,419-613,
Pseudo,1806,,,
Pseudo,1807,185-308,,
Pseudo,1808,,,
Pseudo,1809,,,
Pseudo,1810,,,
Pseudo,1811,320-401,,
Pseudo,1812,411-536,,
Pseudo,1813,,,
Pseudo,1814,403-548,,
Pseudo,1815,319-444,,
Pseudo,1816,,,
Pseudo,1817,408-501,,
Pseudo,1818,363-486,,
Pseudo,1819,420-528,,
Pseudo,1820,,,
Pseudo,1821,,,
Pseudo,1822,33-111,,
Pseudo,1823,408-482,,
Pseudo,1824,510-612,,
Pseudo,1825,,,
Pseudo,1826,381-456,,
Pseudo,1827,335-446,472-576,
Pseudo,1828,,,
Pseudo,1829,302-521,,
Pseudo,1830,298-387,436-553,
Pseudo,1831,,,
Pseudo,1832,471-583,,
Pseudo,1833,,,
Pseudo,1834,491-573,,
Pseudo,1835,348-419,495-567,
Pseudo,1836,,,
Pseudo,1837,,,
Pseudo,1838,,,
Pseudo,1839,,,
Pseudo,1840,0-93,,
Pseudo,1841,,,
Pseudo,1842,356-436,,
Pseudo,1843,,,
Pseudo,1844,408-480,,
Pseudo,1845,427-567,,
Pseudo,1846,,,
Pseudo,1847,448-546,,
Pseudo,1848,,,
Pseudo,1849,410-514,,
Pseudo,1850,,,
Pseudo,1851,483-582,,
Pseudo,1852,,,
Pseudo,1853,,,
Pseudo,1854,457-552,,
Pseudo,1855,457-559,,
Pseudo,1856,186-257,322-457,
Pseudo,1857,394-485,,
Pseudo,1858,456-578,,
Pseudo,1859,365-446,,
Pseudo,1860,263-405,,
Pseudo,1861,306-382,,
Pseudo,1862,391-495,,
Pseudo,1863,,,
Pseudo,1864,,,
Pseudo,1865,306-396,,
Pseudo,1866,388-481,,
Pseudo,1867,462-578,,
Pseudo,1868,,,
Pseudo,1869,74-181,249-352,
Pseudo,1870,,,
Pseudo,1871,128-205,,
Pseudo,1872,,,
Pseudo,1873,386-613,,
Pseudo,1874,161-253,303-374,398-498
Pseudo,1875,435-555,,
Pseudo,1876,384-475,,
Pseudo,1877,,,
Pseudo,1878,,,
Pseudo,1879,,,
Pseudo,1880,,,
Pseudo,1881,370-443,,
Pseudo,1882,,,
Pseudo,1883,423-516,,
Pseudo,1884,440-525,,
Pseudo,1885,446-529,,
Pseudo,1886,372-499,,
Pseudo,1887,,,
Pseudo,1888,,,
Pseudo,1889,,,
Pseudo,1890,288-444,,
Pseudo,1891,,,
Pseudo,1892,301-397,,
Pseudo,1893,521-613,,
Pseudo,1894,275-347,363-461,
Pseudo,1895,355-513,,
Pseudo,1896,,,
Pseudo,1897,,,
Pseudo,1898,304-382,408-485,
Pseudo,1899,499-613,,
Pseudo,1900,259-404,,
Pseudo,1901,317-416,,
Pseudo,1902,401-505,,
Pseudo,1903,443-540,,
Pseudo,1904,320-417,,
Pseudo,1905,,,
Pseudo,1906,,,
Pseudo,1907,,,
Pseudo,1908,459-533,,
Pseudo,1909,241-386,,
Pseudo,1910,,,
Pseudo,1911,74-155,403-542,
Pseudo,1912,276-442,,
Pseudo,1913,500-583,,
Pseudo,1914,46-139,,
Pseudo,1915,387-557,,
Pseudo,1916,538-613,,
Pseudo,1917,,,
Pseudo,1918,233-369,,
Pseudo,1919,355-436,,
Pseudo,1920,,,
Pseudo,1921,374-485,,
Pseudo,1922,,,
Pseudo,1923,,,
Pseudo,1924,375-487,,
Pseudo,1925,417-508,,
Pseudo,1926,342-430,,
Pseudo,1927,,,
Pseudo,1928,352-430,,
Pseudo,1929,110-182,226-305,417-530
Pseudo,1930,0-76,488-577,
Pseudo,1931,303-387,410-534,
Pseudo,1932,326-449,,
Pseudo,1933,529-613,,
Pseudo,1934,,,
Pseudo,1935,,,
Pseudo,1936,,,
Pseudo,1937,399-478,,
Pseudo,1938,,,
Pseudo,1939,,,
Pseudo,1940,,,
Pseudo,1941,352-540,,
Pseudo,1942,351-433,,
Pseudo,1943,370-504,,
Pseudo,1944,,,
Pseudo,1945,199-422,,
Pseudo,1946,307-439,,
Pseudo,1947,542-613,,
