Seq,Tss,Col1,Col2,Col3,Col4
7667,1,5.887417,7.664447,1.443424,0.693189
7668,1,7.131186,4.853170,1.170368,0.769223
7669,1,8.848131,4.353593,1.142462,0.731851
7670,1,6.916144,7.318152,0.965775,0.490177
7671,1,5.649463,8.171450,1.040052,0.426144
7672,1,6.286464,6.439882,1.241388,0.594807
7673,1,6.576255,6.940955,1.259007,0.695749
7674,1,7.542379,5.606920,1.076261,0.654710
7675,1,6.949573,5.236185,1.174210,0.694865
7676,1,5.081203,8.446416,1.298377,0.563629
7677,1,4.781172,7.956007,0.902731,0.503329
7678,1,6.993330,8.030473,1.409308,0.571295
7679,1,9.076135,2.830332,1.205897,0.822166
7680,1,8.797905,4.929361,1.240618,0.710332
7681,1,7.375686,6.350888,1.235603,0.701686
7682,1,6.956248,7.403188,1.425230,0.664096
7683,1,5.885092,7.426220,1.133047,0.546002
7684,1,7.785036,3.104500,1.554794,0.926848
7685,1,8.874190,4.220032,1.498840,0.843471
7686,1,7.522399,4.164919,1.657502,0.854413
7687,1,9.491883,4.452674,1.100089,0.571534
7688,1,7.071930,3.475852,1.393920,0.860949
7689,1,6.312083,5.736613,1.096019,0.639580
7690,1,7.397496,5.391213,0.923943,0.650379
7691,1,5.825786,6.563499,1.026536,0.688501
7692,1,5.909353,7.680971,0.924445,0.518863
7693,1,6.205446,6.536576,1.118529,0.577075
7694,1,4.812107,8.692479,1.372546,0.610485
7695,1,6.532198,7.530773,1.128648,0.565960
7696,1,6.276723,9.010466,0.770033,0.293242
7697,1,4.823078,7.918410,1.332841,0.650125
7698,1,3.911143,7.668418,1.400097,0.719476
7699,1,6.779065,5.975816,1.012359,0.523016
7700,1,5.247718,6.039821,1.629469,0.823841
7701,1,5.857168,5.785666,1.733401,0.853687
7702,1,7.501078,5.017717,1.540165,0.806469
7703,1,7.704578,5.521693,0.749230,0.518888
7704,1,8.807037,4.478331,1.409892,0.819507
7705,1,6.659613,7.117559,1.442114,0.701424
7706,1,8.428545,4.846445,1.779499,0.927750
7707,1,5.817934,6.558648,0.865509,0.512621
7708,1,4.037780,9.642275,1.055780,0.432046
7709,1,5.782851,7.647662,1.584330,0.667815
7710,1,7.174995,5.769129,1.073589,0.644802
7711,1,6.980006,4.778372,1.092917,0.679127
7712,1,7.849548,3.652850,1.479842,0.878128
7713,1,5.435023,7.189579,0.998627,0.473680
7714,1,5.419599,7.190386,0.886884,0.488723
7715,1,6.887164,5.497637,1.245808,0.726729
7716,1,6.483592,6.494311,1.209085,0.620388
7717,1,7.375471,5.678237,1.521520,0.758857
7718,1,6.445782,5.768190,1.448678,0.800869
7719,1,6.717495,7.978025,1.109260,0.462717
7720,1,7.786917,5.365784,1.559382,0.913548
7721,1,6.359683,6.435587,1.229181,0.605411
7722,1,5.290832,7.877968,1.039202,0.466265
7723,1,7.619720,6.186675,1.533135,0.710717
7724,1,8.305139,6.370566,0.768548,0.467970
7725,1,5.159560,10.891462,0.787747,0.287747
7726,1,5.872393,6.916569,1.267541,0.709159
7727,1,3.915698,9.902527,0.879462,0.342600
7728,1,8.824162,3.100358,1.386803,0.916220
7729,1,6.043711,7.579243,1.266087,0.566635
7730,1,5.435012,7.876823,1.274337,0.534640
7731,1,7.754453,6.430875,0.920407,0.491953
7732,1,6.853197,6.733094,1.108867,0.538122
7733,1,5.147086,8.998556,0.653800,0.369835
7734,1,4.346399,8.373749,1.470102,0.623044
7735,1,7.745283,6.894856,1.348057,0.632589
7736,1,2.602221,11.635154,0.838612,0.272590
7737,1,7.322817,4.519960,1.853335,0.978659
7738,1,4.800248,5.666188,1.357155,0.823992
7739,1,7.189939,6.934525,1.302372,0.661064
7740,1,6.836454,4.234948,1.508983,0.859226
7741,1,6.799255,4.350278,1.473892,0.841880
7742,1,6.838437,7.582507,1.280205,0.545948
7743,1,6.039852,7.871533,1.001978,0.436685
7744,1,7.418258,4.239396,1.473212,0.928933
7745,1,7.619769,6.768578,1.135916,0.562500
7746,1,5.902862,6.487344,1.028713,0.557356
7747,1,6.402505,7.250119,1.209107,0.622404
7748,1,4.680561,8.765722,0.984585,0.376007
7749,1,6.980877,6.032840,1.304843,0.696949
7750,1,8.197430,5.483000,1.020772,0.606435
7751,1,6.985172,4.728364,1.395767,0.818503
7752,1,6.294321,6.352474,1.448057,0.741727
7753,1,6.432367,6.469386,1.309843,0.688732
7754,1,5.072449,7.224233,1.487263,0.759048
7755,1,4.730992,7.317705,1.180524,0.518730
7756,1,5.993583,5.444739,1.436491,0.748143
7757,1,6.547307,4.008256,1.088768,0.768154
7758,1,8.115241,5.288779,1.162949,0.674097
7759,1,6.483894,7.109375,1.234303,0.585136
7760,1,6.018715,7.935862,1.261070,0.564807
7761,1,6.397131,6.108174,1.273112,0.718565
7762,1,6.615835,5.806035,1.231607,0.728998
7763,1,6.017921,5.523228,1.738219,0.885185
7764,1,7.646252,7.997766,0.738097,0.362326
7765,1,5.197986,6.815934,1.605799,0.687594
7766,1,7.398473,5.653562,1.611593,0.790254
7767,1,4.283739,7.845390,1.438478,0.693793
7768,1,8.840767,4.167912,1.443857,0.864030
7769,1,6.432790,5.497038,1.336327,0.757034
7770,1,5.934367,7.462131,0.978911,0.510026
7771,1,6.945738,6.610053,0.713926,0.466452
7772,1,4.922187,8.192518,0.754884,0.409858
7773,1,5.784490,7.729061,1.465147,0.571038
7774,1,6.186174,6.533501,1.285602,0.637935
7775,1,7.060060,4.885569,1.609928,0.794412
7776,1,7.702900,5.926225,0.932061,0.515669
7777,1,6.488663,7.983275,1.372600,0.524801
7778,1,7.305060,5.388012,1.100691,0.670219
7779,1,4.930930,6.893690,1.392216,0.630669
7780,1,6.226966,5.600028,0.968902,0.658384
7781,1,8.177438,4.363199,1.545443,0.876367
7782,1,4.610196,10.084002,1.259997,0.418576
7783,1,6.443540,7.250970,1.160936,0.515524
7784,1,6.751685,5.568038,1.277707,0.621496
7785,1,8.038818,4.843483,1.573700,0.816602
7786,1,6.508699,7.204825,1.521517,0.643779
7787,1,8.717119,5.810315,1.343595,0.776720
7788,1,5.500124,7.493727,0.971130,0.498350
7789,1,7.920036,4.230713,1.469349,0.795723
7790,1,7.183187,5.848242,1.349579,0.622174
7791,1,6.529670,8.480756,1.094801,0.455526
7792,1,7.404050,4.008426,1.470058,0.800673
7793,1,6.375132,6.703405,1.169528,0.599123
7794,1,6.165645,5.823190,1.166794,0.692719
7795,1,7.475731,6.044321,1.218164,0.637109
7796,1,6.519473,6.778700,0.990788,0.573822
7797,1,7.687591,4.647698,1.411240,0.834334
7798,1,7.697498,6.480557,0.960413,0.565238
7799,1,5.314129,8.478661,0.398756,0.279576
7800,1,6.075711,5.504086,1.161884,0.734213
7801,1,5.438268,8.488900,1.363706,0.520668
7802,1,6.390606,7.853575,0.407527,0.286049
7803,1,7.649369,4.873623,1.533906,0.831452
7804,1,7.118869,6.037938,1.690367,0.809669
7805,1,5.405776,8.455006,1.172622,0.520921
7806,1,8.771550,3.970386,1.595605,0.917046
7807,1,8.772758,3.024930,1.670469,0.925147
7808,1,9.110642,3.434456,1.042520,0.791029
7809,1,6.215020,5.922355,1.585070,0.882022
7810,1,7.533884,3.044428,1.478988,0.938768
7811,1,4.963569,9.399083,1.122345,0.420593
7812,1,7.876997,6.771858,1.239892,0.565458
7813,1,6.173192,5.939422,1.052047,0.646180
7814,1,8.178365,3.616195,1.422111,0.876277
7815,1,8.770446,3.403833,1.502109,0.897096
7816,1,8.578295,4.043785,1.335222,0.761673
7817,1,8.647250,3.524039,1.453614,0.863380
7818,1,6.317266,7.558500,0.901153,0.429955
7819,1,4.202057,9.281087,0.681191,0.362112
7820,1,7.019880,4.950680,1.060723,0.723493
7821,1,4.275706,10.095718,1.067611,0.407620
7822,1,7.790632,5.560510,1.367787,0.662811
7823,1,6.258959,6.553473,1.391548,0.722210
7824,1,8.111051,4.813876,1.367156,0.730733
7825,1,7.048883,5.139147,0.936193,0.602613
7826,1,8.499345,4.115451,1.189148,0.763316
7827,1,6.337618,5.531886,1.692715,0.897787
7828,1,6.213801,6.042543,1.407342,0.767754
7829,1,7.386228,5.320058,1.453966,0.687864
7830,1,4.907981,6.943233,1.086147,0.620505
7831,1,8.515682,3.461189,1.438130,0.922386
7832,1,5.405145,6.657528,1.138406,0.575323
7833,1,6.506756,6.724420,1.023032,0.524102
7834,1,6.438242,5.456502,1.082530,0.653685
7835,1,7.297344,5.907561,0.933288,0.564925
7836,1,9.085193,3.179570,1.665925,0.917954
7837,1,4.870985,9.544296,1.490883,0.566327
7838,1,7.198879,5.585577,1.142269,0.631699
7839,1,6.101463,5.242783,1.363667,0.734699
7840,1,8.382559,4.683020,1.556580,0.878571
7841,1,6.378286,7.015893,1.332131,0.734339
7842,1,5.548256,6.080106,1.098630,0.664281
7843,1,7.476259,6.450173,1.501474,0.646104
7844,1,6.867225,5.497832,1.433529,0.767810
7845,1,5.634703,6.708663,1.570208,0.753344
7846,1,7.985241,4.813611,1.541493,0.851658
7847,1,7.429141,4.228232,1.201872,0.772084
7848,1,7.519367,6.557111,1.166495,0.597414
7849,1,5.549680,5.848618,0.958903,0.670602
7850,1,5.782790,7.769623,1.042102,0.512977
7851,1,8.400545,5.008133,1.355174,0.661691
7852,1,6.989032,8.127092,0.917417,0.425923
7853,1,4.221464,7.999505,1.157587,0.532501
7854,1,7.118138,6.818980,1.002210,0.476388
7855,1,7.251923,4.327512,1.030666,0.733438
7856,1,4.954790,6.859393,0.849369,0.498471
7857,1,8.251712,6.517668,1.294817,0.618879
7858,1,5.617470,8.092228,1.185482,0.526232
7859,1,6.465306,5.533171,1.316093,0.788914
7860,1,6.080917,6.661366,1.231882,0.708213
7861,1,4.672014,9.938220,1.098010,0.376556
7862,1,8.196380,4.801816,1.287945,0.690316
7863,1,6.120602,7.692971,0.927620,0.404732
7864,1,7.131272,6.267071,1.262851,0.699691
7865,1,5.671818,7.524074,0.871840,0.394397
7866,1,6.077816,8.872337,1.043696,0.371662
7867,1,5.649700,5.844558,1.094539,0.649783
7868,1,7.279013,6.290162,1.046677,0.598937
7869,1,6.416575,5.664279,1.196416,0.759039
7870,1,7.745939,7.058179,1.061991,0.518684
7871,1,4.533329,7.080712,1.462944,0.785504
7872,1,4.772550,7.825983,1.369802,0.653774
7873,1,5.806887,4.739166,1.284031,0.897414
7874,1,6.004867,9.010324,1.010423,0.392383
7875,1,5.377864,6.811185,1.029394,0.542327
7876,1,6.512316,5.296923,1.199426,0.738048
7877,1,8.264816,5.178833,0.905037,0.598884
7878,1,7.862010,4.914842,0.998450,0.586538
7879,1,4.692494,7.835616,1.526563,0.717353
7880,1,4.852091,7.923923,1.131925,0.593750
7881,1,6.745723,4.047264,1.089528,0.757528
7882,1,4.529931,9.475321,0.773054,0.354045
7883,1,8.012118,5.133851,1.131113,0.630899
7884,1,6.516199,5.798083,1.174367,0.616168
7885,1,5.776007,6.029792,1.615992,0.853217
7886,1,6.586151,6.439916,1.274195,0.598896
7887,1,6.352299,6.115592,0.755301,0.553927
7888,1,7.065905,4.817295,1.634426,0.844536
7889,1,6.718686,6.891196,0.985087,0.501463
7890,1,7.179623,4.811299,1.752832,0.921756
7891,1,8.976791,5.039198,0.939894,0.597687
7892,1,4.433507,9.299300,0.710330,0.328076
7893,1,8.235655,6.557710,1.562604,0.685179
7894,1,6.509280,6.209869,1.747379,0.801000
7895,1,7.672046,4.848977,1.375489,0.778237
7896,1,7.091429,6.588343,1.237743,0.573350
7897,1,5.010894,7.471621,1.358087,0.645499
7898,1,5.135787,8.877357,1.182866,0.517960
7899,1,8.348268,3.423969,1.402398,0.786542
7900,1,5.288035,7.556261,0.864415,0.496471
7901,1,7.415047,5.267196,1.250236,0.746536
7902,1,7.743664,5.489254,1.118492,0.630396
7903,1,5.340018,8.282110,0.728713,0.359068
7904,1,8.091713,5.808366,0.677780,0.480087
7905,1,6.972820,6.514960,1.125730,0.649215
7906,1,8.649695,6.030930,0.612288,0.480685
7907,1,4.528268,7.605662,1.103022,0.556073
7908,1,3.795676,9.623719,0.749775,0.348343
7909,1,7.727839,4.542237,1.339012,0.782737
7910,1,5.705294,8.021624,1.428912,0.611748
7911,1,6.190320,6.603343,1.604211,0.712980
7912,1,4.251563,9.381523,0.939780,0.360413
7913,1,8.215449,6.163774,1.254948,0.601909
7914,1,6.716643,4.126386,1.485606,0.879940
7915,1,7.715212,5.985239,1.373967,0.743414
7916,1,8.671053,4.115706,1.392374,0.789835
7917,1,8.266450,5.455470,1.473337,0.796204
7918,1,5.681008,6.778134,0.780996,0.537129
7919,1,6.313935,6.107633,0.863213,0.576270
7920,1,2.906850,12.507676,0.636112,0.129139
7921,1,9.776666,3.521342,1.415766,0.880799
7922,1,5.932030,5.484282,1.788967,0.912398
7923,1,5.291482,8.647541,1.476761,0.620491
7924,1,6.537675,8.248723,1.015566,0.394904
7925,1,6.022718,6.212954,1.227946,0.724966
7926,1,8.025956,5.944733,1.536799,0.757861
7927,1,6.679470,5.451042,1.257229,0.778588
7928,1,7.622027,5.423360,1.292457,0.723122
7929,1,8.967961,1.992432,1.636551,0.938044
7930,1,6.717267,8.361485,1.104195,0.476567
7931,1,6.982935,7.124946,1.467756,0.666836
7932,1,4.643100,8.766883,1.110136,0.456982
7933,1,7.157413,5.703413,0.666864,0.518262
7934,1,7.626946,4.036989,1.585323,0.886360
7935,1,8.238839,3.581117,1.521218,0.856668
7936,1,6.432179,6.651531,1.320470,0.595527
7937,1,6.134858,6.538366,1.135201,0.639256
7938,1,7.131721,6.766587,1.312416,0.605141
7939,1,4.977672,10.452080,0.712039,0.197825
7940,1,8.023228,4.444555,1.199125,0.730747
7941,1,4.322340,7.815057,0.924917,0.451000
7942,1,8.480812,6.056169,0.977638,0.577597
7943,1,7.090907,4.381541,1.232116,0.803811
7944,1,7.173620,7.881366,0.967282,0.461973
7945,1,5.980392,7.402027,0.834804,0.455774
7946,1,4.355813,10.734350,1.244970,0.352770
7947,1,7.598557,5.652834,0.895969,0.557853
7948,1,6.074667,5.989693,1.060178,0.707552
7949,1,4.989652,5.184206,1.497333,0.927483
7950,1,8.235548,5.323132,1.025559,0.674845
7951,1,8.324688,5.762783,1.013389,0.606738
7952,1,5.835079,5.313197,1.435277,0.734973
7953,1,7.437901,5.490837,1.309493,0.643837
7954,1,7.291822,6.370559,1.388582,0.758075
7955,1,7.147017,7.649361,1.191985,0.523628
7956,1,5.713818,7.508040,1.047462,0.494310
7957,1,3.457504,10.054643,1.219211,0.412058
7958,1,6.374758,6.531281,1.313794,0.702331
7959,1,7.058616,7.561896,0.596737,0.388626
7960,1,7.034389,5.782138,1.386247,0.796790
7961,1,6.181263,6.932011,1.330272,0.672775
7962,1,5.569973,6.479112,1.232331,0.616382
7963,1,4.788600,5.979036,1.258199,0.728291
7964,1,6.875483,5.812818,1.523597,0.799155
7965,1,6.168702,6.762752,0.942984,0.587975
7966,1,5.600232,8.128599,1.431760,0.573742
7967,1,8.205563,5.923544,1.392618,0.745514
7968,1,6.249031,6.946273,1.278547,0.688660
7969,1,9.035277,5.197465,1.264492,0.769716
7970,1,5.337382,7.276555,1.333334,0.733505
7971,1,7.001350,7.919329,0.821422,0.350559
7972,1,4.074636,11.285539,0.655803,0.153629
7973,1,5.272378,8.968345,1.399551,0.502986
7974,1,6.098147,8.171397,1.005761,0.407345
7975,1,6.354326,4.412224,1.730173,0.920979
7976,1,5.020131,9.428200,0.558318,0.190511
7977,1,6.370727,6.254776,1.117480,0.640661
7978,1,7.045959,6.747011,1.460236,0.662997
7979,1,5.612139,6.905565,1.629026,0.779841
7980,1,6.088993,6.309629,1.005958,0.579985
7981,1,9.703169,2.798045,1.638159,0.893268
7982,1,7.844907,3.150413,1.243645,0.881160
7983,1,6.151983,6.579208,1.108680,0.644803
7984,1,6.763916,7.853444,1.237537,0.491954
7985,1,7.459470,6.542646,0.945411,0.530188
7986,1,7.756679,4.777806,1.417388,0.868571
7987,1,5.134372,8.485213,0.998063,0.484268
7988,1,6.329829,5.956858,1.126682,0.681270
7989,1,6.467219,7.743467,1.070219,0.495832
7990,1,6.989925,6.397920,1.248356,0.604540
7991,1,4.753530,8.842556,0.778882,0.365984
7992,1,7.590831,5.224480,1.719575,0.890595
7993,1,5.070588,8.451731,1.114332,0.502197
7994,1,8.331590,4.420046,1.086427,0.728749
7995,1,7.464746,6.859558,1.239539,0.584794
7996,1,3.647600,8.988718,1.539711,0.645301
7997,1,7.196919,3.937966,1.066542,0.776654
7998,1,7.133911,7.724429,1.482725,0.676432
7999,1,5.135049,5.691673,1.042513,0.724753
8000,1,7.758648,4.992113,1.012040,0.559445
8001,1,6.212957,7.766761,1.066998,0.544737
8002,1,5.455013,7.321462,1.582199,0.762293
8003,1,7.768131,5.204911,1.284302,0.785498
8004,1,7.424071,5.826875,1.508256,0.777481
8005,1,9.065641,5.904358,1.136183,0.608752
8006,1,4.202171,8.096274,1.099032,0.587065
8007,1,6.914054,8.169590,0.985313,0.423269
8008,1,6.271371,6.731425,1.140828,0.590085
8009,1,6.662141,6.693263,1.253805,0.621931
8010,1,6.543549,7.295907,1.031667,0.570967
8011,1,6.315604,4.881318,1.328182,0.849077
8012,1,6.440523,6.448945,1.347109,0.658598
8013,1,6.847492,6.211941,1.280139,0.644936
8014,1,7.015930,6.620986,0.877574,0.446265
8015,1,4.556413,11.014527,1.038427,0.304370
8016,1,7.480101,3.995348,1.660704,0.926404
8017,1,6.777159,7.064631,0.792283,0.490542
8018,1,4.718226,8.853231,0.670888,0.357201
8019,1,5.209468,5.735441,0.963808,0.662395
8020,1,4.051150,9.195401,1.111381,0.505519
8021,1,6.046083,7.208937,1.223501,0.633243
8022,1,7.259513,4.212971,1.302382,0.776186
8023,1,7.381153,5.268071,1.565490,0.768489
8024,1,8.959518,4.000288,1.635351,0.957437
8025,1,7.245938,5.220339,0.960858,0.679752
8026,1,8.676059,4.608231,1.219330,0.718559
8027,1,7.623945,3.679294,1.553929,0.898784
8028,1,5.273210,7.142714,1.377099,0.633748
8029,1,6.154450,7.339888,0.957132,0.500707
8030,1,4.949468,7.922313,0.848174,0.450868
8031,1,4.507505,8.875981,0.943692,0.415295
8032,1,6.226791,7.064185,1.323397,0.604647
8033,1,7.772350,6.141603,1.188732,0.627123
8034,1,5.916696,6.670255,1.301461,0.695107
8035,1,8.615264,6.810704,0.714406,0.387014
8036,1,8.432537,7.625236,1.353315,0.553922
8037,1,6.830820,7.739895,0.994142,0.472074
8038,1,5.462374,8.975924,1.055820,0.465154
8039,1,6.248107,6.759861,0.960046,0.565387
8040,1,5.170079,7.351529,1.375964,0.644689
8041,1,4.890891,8.781841,0.791233,0.326440
8042,1,5.335362,6.869218,1.348814,0.714921
8043,1,5.298346,7.411370,0.747068,0.493620
8044,1,6.934530,5.046639,0.971852,0.669388
8045,1,5.648200,7.461497,0.979333,0.552845
8046,1,7.808759,5.309318,1.256085,0.669110
8047,1,9.149306,4.320642,1.403023,0.816076
8048,1,6.294622,6.277644,0.819265,0.506102
8049,1,7.059152,6.029797,0.889434,0.528416
8050,1,6.378816,6.934711,1.071425,0.509346
8051,1,8.703217,3.445813,1.522379,0.851525
8052,1,4.333793,9.583619,1.415003,0.546648
8053,1,7.064646,7.612826,1.164834,0.501864
8054,1,7.908174,6.044024,1.292326,0.708160
8055,1,7.379981,6.033214,1.173924,0.643184
8056,1,7.972278,5.067269,1.455555,0.773675
8057,1,7.642563,4.767450,1.125065,0.676178
8058,1,5.742675,5.427949,1.096364,0.708259
8059,1,7.283003,5.719076,1.577712,0.819091
8060,1,5.645882,8.696379,0.972557,0.405051
8061,1,7.134397,6.823841,1.254148,0.685596
8062,1,6.067964,6.069315,1.442017,0.696707
8063,1,8.116111,5.018974,1.555320,0.832071
8064,1,7.396846,5.565047,1.073228,0.604791
8065,1,8.873437,4.520129,1.331646,0.847271
8066,1,7.582357,5.029441,1.408672,0.827462
8067,1,7.967478,6.884773,0.617579,0.377127
8068,1,7.330512,6.158670,1.151924,0.588141
8069,1,7.444438,4.787228,1.067977,0.684652
8070,1,7.388914,5.029785,1.097542,0.636892
8071,1,4.221306,8.134679,1.134456,0.524277
8072,1,3.920332,8.633323,1.368078,0.549768
8073,1,7.159643,6.050521,1.321363,0.682256
8074,1,7.712352,6.491342,0.942414,0.527224
8075,1,5.476290,9.194461,1.275815,0.439999
8076,1,5.626726,8.653967,0.986585,0.457802
8077,1,7.540721,7.030622,1.565366,0.708402
8078,1,7.808603,4.519587,1.490914,0.911913
8079,1,7.037646,6.680609,1.175472,0.592992
8080,1,6.623661,6.709558,0.962217,0.508552
8081,1,5.774251,10.611489,1.286373,0.361791
8082,1,5.088002,9.015447,1.633238,0.683178
8084,1,6.944873,6.116344,1.127852,0.567805
8085,1,6.585215,6.558285,1.134586,0.667936
8086,1,8.379084,3.845599,1.605874,0.829535
8087,1,7.783646,4.630378,1.276134,0.780226
8088,1,8.143213,6.469831,0.587615,0.393560
8089,1,5.741269,6.566258,0.882125,0.601812
8090,1,6.152092,7.614108,1.093529,0.614374
8091,1,6.899143,6.402933,0.856676,0.582260
8092,1,6.334880,6.203870,1.354426,0.679224
8093,1,8.551655,3.872598,1.132704,0.771476
8094,1,5.972616,6.808065,0.904637,0.660433
8095,1,7.390103,7.482089,1.038092,0.486925
8096,1,6.871339,7.888543,1.213295,0.519112
8097,1,6.368193,8.518811,0.568725,0.200333
8098,1,7.001505,7.997266,1.312800,0.499367
8099,1,7.982044,5.628017,1.507971,0.754659
8100,1,5.113687,10.830381,0.796905,0.238699
8101,1,6.567423,6.516449,1.122428,0.576284
8102,1,5.907996,6.233651,0.612875,0.476072
8103,1,6.753036,6.071755,1.612388,0.713602
8104,1,8.260201,5.320280,1.567381,0.699178
8105,1,6.052553,8.773430,1.269602,0.541770
8106,1,6.027628,6.673622,0.904120,0.541001
8107,1,5.873309,7.791254,1.196427,0.531496
8108,1,4.690233,8.963397,0.758940,0.403103
8109,1,5.661218,7.034050,1.010675,0.493266
8110,1,7.073501,6.063897,1.399188,0.707517
8111,1,7.172464,4.890360,1.418711,0.777832
8112,1,6.634540,7.324322,1.289749,0.634501
8113,1,6.174788,8.784889,1.329028,0.550209
8114,1,6.827009,6.852691,1.265675,0.613199
8115,1,5.922200,8.083258,1.120031,0.488208
8116,1,6.922375,6.835420,1.329741,0.668409
8117,1,7.153624,6.109149,1.266689,0.686528
8118,1,7.876097,7.239611,1.287862,0.488924
8119,1,7.927620,7.030492,0.632953,0.426364
8120,1,5.498477,9.104802,1.401762,0.493357
8121,1,5.274804,7.946961,1.382997,0.644110
8122,1,7.926813,5.107380,1.524698,0.691742
8123,1,6.613210,6.831083,1.679448,0.791745
8124,1,5.765255,9.963694,0.833830,0.266675
8125,1,7.373072,4.992027,1.218399,0.684269
8126,1,5.469520,8.421066,0.978310,0.432513
8127,1,8.436779,7.452714,1.052994,0.473989
8128,1,8.065096,4.039179,1.343973,0.742762
8129,1,4.504601,8.296073,0.767245,0.361774
8130,1,7.588982,6.515977,1.417136,0.590187
8131,1,7.679804,5.667440,1.264021,0.673896
8132,1,6.199787,6.582839,1.175796,0.610564
8133,1,6.047626,7.836230,0.744976,0.341054
8134,1,6.456680,7.867079,1.098538,0.509613
8135,1,9.146267,4.447083,1.377592,0.744157
8136,1,6.330763,8.749357,0.880925,0.342087
8137,1,4.508589,7.406845,0.892460,0.483530
8138,1,6.990458,7.365896,1.009310,0.457697
8139,1,7.054726,6.137211,1.520315,0.701772
8140,1,6.259463,7.928528,0.660812,0.359818
8141,1,8.362650,4.985273,1.419861,0.707429
8142,1,5.349764,7.914863,1.268702,0.475166
8143,1,5.113481,9.046824,0.890074,0.426466
8144,1,6.190383,9.337886,1.010751,0.398550
8145,1,5.536315,7.876135,1.073495,0.508089
8146,1,5.788046,7.152229,1.011629,0.565791
8147,1,5.926610,7.401410,1.364616,0.600244
8148,1,7.462976,8.899262,0.909126,0.365262
8149,1,7.349886,6.070455,1.301915,0.599283
8150,1,5.548224,8.092259,1.245016,0.502152
8151,1,4.917766,8.216714,1.453050,0.643446
8152,1,4.768233,7.714039,1.125549,0.583702
8153,1,6.543618,6.147815,0.943762,0.589121
8154,1,7.123723,6.005763,1.407590,0.717839
8155,1,7.432705,6.042565,1.360057,0.650501
8156,1,7.669482,6.286114,1.302655,0.652796
8157,1,7.652695,6.578721,1.155528,0.593647
8158,1,8.854917,2.731076,1.478133,0.927417
8159,1,6.198065,6.210818,1.368499,0.653427
8160,1,7.040910,5.068044,1.065898,0.663462
8161,1,5.916529,6.928878,1.675968,0.756675
8162,1,5.992009,7.161913,0.819811,0.425348
8163,1,6.842017,6.361173,1.472133,0.690303
8164,1,6.637821,5.983481,1.210369,0.631194
8165,1,6.970712,8.226392,1.183830,0.540227
8166,1,6.668588,6.954504,1.389954,0.599621
8167,1,8.263521,5.197270,1.007023,0.593799
8168,1,4.986553,10.324613,0.812964,0.268169
8169,1,5.703969,8.720089,1.188903,0.459260
8170,1,8.284058,5.239911,1.506585,0.781361
8171,1,5.669039,8.446377,1.544273,0.648180
8172,1,7.635533,5.124923,0.912116,0.694809
8173,1,6.456326,6.767560,1.157462,0.527717
8174,1,6.734520,5.536638,1.486284,0.787816
8175,1,5.196293,7.226396,1.191969,0.586395
8176,1,7.243150,8.493789,1.285953,0.487157
8177,1,8.410246,5.722977,1.026270,0.607564
8178,1,6.195211,6.790921,1.586242,0.756913
8179,1,5.226123,8.887778,1.036060,0.365605
8180,1,5.680113,6.785496,1.226947,0.613304
8181,1,3.001118,10.984810,0.392422,0.134666
8182,1,8.367418,6.328535,0.790816,0.476447
8183,1,7.114791,5.112870,1.121820,0.701393
8184,1,9.875754,3.956435,1.171778,0.682944
8185,1,7.729791,4.748111,0.921914,0.713010
8186,1,6.583405,6.318108,1.598983,0.739133
8187,1,7.095535,7.570198,0.871477,0.385507
8188,1,8.704496,3.832869,1.624033,0.900730
8189,1,9.350406,4.297227,1.505449,0.811644
8190,1,6.209959,7.636388,0.659878,0.373572
8191,1,6.700090,5.450957,0.923925,0.603906
8192,1,6.307990,6.634596,1.365338,0.717195
8193,1,7.722622,5.401551,1.495231,0.783800
8194,1,5.984202,4.809556,1.458787,0.814556
8195,1,7.446408,6.647716,1.294407,0.588553
8196,1,6.336492,8.121031,0.854874,0.312238
8197,1,4.614645,11.542478,1.145495,0.289311
8198,1,3.861414,10.660480,1.101553,0.355630
8199,1,6.286598,6.692943,1.623331,0.786987
8200,1,6.765356,5.020495,1.245585,0.770284
8201,1,8.199466,4.739409,1.393522,0.781524
8202,1,5.973660,6.666434,1.250874,0.548496
8203,1,7.392233,5.682237,1.180596,0.702293
8204,1,5.600415,7.332162,1.059732,0.584656
8205,1,10.739350,1.768317,1.786607,0.965217
8206,1,8.005429,7.166859,0.967968,0.423659
8207,1,6.188016,7.545808,1.405209,0.555819
8208,1,5.548694,6.687295,1.613223,0.804429
8209,1,8.180318,6.219254,1.180652,0.639360
8210,1,5.548825,6.188872,1.296573,0.699824
8211,1,5.319509,8.530620,1.535349,0.711253
8212,1,7.207947,7.321959,1.090085,0.638333
8213,1,6.795987,9.235805,0.685185,0.229181
8214,1,9.391927,3.866569,1.525368,0.919934
8215,1,7.556499,3.914352,1.044028,0.674592
8216,1,8.686102,3.068137,1.266206,0.784657
8217,1,5.601282,9.788910,0.673408,0.278555
8218,1,6.202450,7.476105,1.198295,0.556756
8219,1,5.890018,9.860503,1.281987,0.463069
8220,1,7.258316,5.659026,1.396973,0.629626
8221,1,7.366303,8.955573,0.701276,0.236746
8222,1,4.647292,11.295800,0.189436,0.049034
8223,1,6.079396,8.013331,1.005285,0.438800
8224,1,6.871803,6.091871,1.079623,0.638644
8225,1,5.830468,8.481335,0.940974,0.367404
8226,1,8.354663,4.061698,1.321700,0.858500
