Seq,Tss,Col1,Col2,Col3,Col4
3461,1,7.970253,5.877410,1.611964,0.765957
3462,1,9.542599,3.834086,1.564424,0.889952
3463,1,7.654419,6.818424,0.682833,0.454334
3464,1,4.532056,6.718866,1.460705,0.773604
3465,1,6.737277,4.416963,1.479198,0.849426
3466,1,5.307691,9.211468,1.277124,0.500873
3467,1,5.313785,9.075491,1.077458,0.416333
3468,1,8.000649,4.099565,1.609118,0.867841
3469,1,6.535571,6.682986,1.433514,0.663624
3470,1,5.732907,5.606738,1.514449,0.755185
3471,1,9.077248,2.346588,1.635885,0.894925
3472,1,6.080656,6.741961,1.128709,0.523599
3473,1,6.199986,3.517363,1.586179,0.952149
3474,1,5.941644,7.877356,1.387101,0.594062
3475,1,6.389684,5.764751,1.288796,0.743398
3476,1,8.180500,6.512778,0.705325,0.413047
3477,1,7.383870,3.998258,1.608619,0.911632
3478,1,9.099598,3.461243,1.476761,0.857321
3479,1,5.110758,6.615050,1.022253,0.619644
3480,1,7.184177,5.430537,0.976518,0.613696
3481,1,7.315466,4.999830,1.422573,0.761307
3482,1,8.407397,3.773557,1.745202,0.909597
3483,1,8.334191,4.946984,1.434756,0.762781
3484,1,6.885525,7.428230,1.548136,0.652864
3485,1,9.465051,2.967195,1.630784,0.916761
3486,1,5.560313,8.818408,0.975799,0.411947
3487,1,6.647017,6.183949,1.541903,0.770769
3488,1,8.098157,3.258595,1.658758,0.959199
3489,1,6.505170,7.113844,1.196332,0.535823
3490,1,5.937747,9.496861,0.799787,0.321626
3491,1,7.821742,5.105960,1.610891,0.835626
3492,1,5.174339,6.973858,1.384831,0.597231
3493,1,9.669185,3.605910,1.539331,0.915495
3494,1,5.575267,8.336469,1.405727,0.643902
3495,1,9.478012,2.401712,1.640595,0.943549
3496,1,8.088677,4.560614,1.565025,0.931372
3497,1,7.355929,4.551345,1.253134,0.792049
3498,1,5.578775,5.943665,1.515241,0.828482
3499,1,3.862627,9.148071,1.154904,0.440348
3500,1,8.054678,3.797063,1.560945,0.809184
3501,1,6.145692,5.432584,1.243785,0.774954
3502,1,7.410621,5.577639,1.657057,0.796704
3503,1,8.865270,3.548030,1.483384,0.886403
3504,1,8.758116,4.651627,1.425857,0.819488
3505,1,9.283201,4.462911,1.473734,0.887876
3506,1,8.191626,5.000717,1.625376,0.848592
3507,1,6.197779,6.597710,1.054419,0.557517
3508,1,7.803973,4.436132,1.607926,0.869408
3509,1,5.849767,7.222139,1.018841,0.515320
3510,1,8.617986,3.695965,1.577830,0.882114
3511,1,6.556769,8.202264,0.525383,0.304850
3512,1,6.405275,6.152576,1.300513,0.585106
3513,1,7.187494,6.658468,1.273087,0.707615
3514,1,6.586154,5.777033,1.388111,0.748885
3515,1,3.074605,9.603632,0.773304,0.347066
3516,1,7.306514,5.776706,1.383480,0.656101
3517,1,5.715950,8.098245,0.968495,0.493714
3518,1,8.588359,4.822758,1.141167,0.688612
3519,1,4.815040,7.976723,0.794368,0.444701
3520,1,4.172529,10.968978,1.114485,0.263514
3521,1,7.454088,6.690551,1.368770,0.652342
3522,1,5.457863,9.145172,0.823035,0.372672
3523,1,8.178577,2.961914,1.471293,0.894398
3524,1,8.517947,4.657621,1.129021,0.788861
3525,1,6.832939,6.679970,1.191040,0.650991
3526,1,7.683541,3.801549,1.495898,0.892914
3527,1,6.247866,7.187853,1.261867,0.613307
3528,1,8.017644,4.686327,1.468896,0.820070
3529,1,9.648785,3.831590,1.387583,0.802988
3530,1,7.401578,4.260054,1.270076,0.690915
3531,1,6.481252,5.655573,1.187824,0.591823
3532,1,6.250184,7.503219,1.037241,0.486286
3533,1,8.473527,4.568929,1.723554,0.808593
3534,1,4.867181,6.189042,1.228965,0.683274
3535,1,4.503292,7.180867,1.465328,0.644016
3536,1,5.804002,6.725188,1.194282,0.615260
3537,1,8.164862,5.276499,1.797258,0.896363
3538,1,6.504787,7.044161,1.268784,0.597150
3539,1,7.459785,5.524937,1.747546,0.840424
3540,1,7.143216,5.855621,1.263392,0.583886
3541,1,5.631654,7.945872,1.313744,0.526090
3542,1,7.413898,6.403684,1.366880,0.613470
3543,1,7.065312,4.691016,1.459459,0.875804
3544,1,4.272624,6.054165,1.854659,0.925619
3545,1,9.114744,3.204240,1.490871,0.899379
3546,1,9.109431,3.765608,1.222656,0.893703
3547,1,7.832860,3.796885,1.554495,0.872481
3548,1,8.495941,4.023619,1.320220,0.819484
3549,1,8.088697,4.228577,1.711032,0.909332
3550,1,5.956290,7.690232,1.177624,0.529144
3551,1,7.579132,5.799047,1.046612,0.609528
3552,1,6.017438,7.632665,1.111822,0.518413
3553,1,5.870041,7.529819,1.087498,0.524008
3554,1,7.380924,6.391860,1.282126,0.633890
3555,1,8.252942,4.629957,1.677965,0.811785
3556,1,7.440868,3.855319,1.223191,0.863398
3557,1,6.313270,6.839010,1.693081,0.796902
3558,1,6.622441,6.921915,1.515473,0.662867
3559,1,7.042231,4.583799,1.560009,0.889130
3560,1,7.989773,4.130763,1.363317,0.797368
3561,1,5.317509,9.081195,0.906635,0.395557
3562,1,9.135823,4.916313,1.551731,0.818809
3563,1,5.769496,7.961570,0.988445,0.540894
3564,1,6.645603,4.587254,1.240803,0.747424
3565,1,6.402265,6.694732,1.580730,0.752472
3566,1,6.315483,7.327311,1.238583,0.515074
3567,1,5.296082,10.899527,1.200920,0.307822
3568,1,7.359510,4.839275,1.640005,0.851816
3569,1,6.736368,4.109585,1.753317,0.971355
3570,1,8.043149,4.905814,1.346101,0.754480
3571,1,5.379476,9.635591,0.962205,0.347263
3572,1,7.757219,4.583071,1.550614,0.822035
3573,1,7.803963,3.276174,1.608109,0.930595
3574,1,8.805798,3.261213,1.588759,0.914820
3575,1,9.147634,2.560304,1.334842,0.847651
3576,1,7.974976,5.290162,1.552552,0.872454
3577,1,3.691965,9.345641,1.200604,0.470303
3578,1,7.398192,5.572033,1.579245,0.701213
3579,1,4.991604,10.737089,1.180756,0.338203
3580,1,7.347109,4.836829,1.527825,0.852280
3581,1,8.205882,4.577859,1.716593,0.883235
3582,1,7.100183,5.473183,1.312916,0.683500
3583,1,8.766011,4.144438,1.533378,0.821839
3584,1,4.095325,7.259391,1.598539,0.788291
3585,1,8.291661,3.692631,1.505425,0.861330
3586,1,5.410354,7.638560,1.282329,0.479230
3587,1,8.138037,4.993112,1.579916,0.831719
3588,1,5.368720,8.354709,1.231680,0.430136
3589,1,7.483451,6.625745,1.156053,0.552511
3590,1,7.520821,5.536188,1.376759,0.664337
3591,1,7.819979,5.295602,1.357675,0.773514
3592,1,9.012482,3.851753,1.562680,0.898279
3593,1,5.522869,6.775439,1.140476,0.628747
3594,1,8.108845,6.475357,1.192087,0.569265
3595,1,5.739066,7.946761,1.390777,0.507310
3596,1,6.468865,7.645605,0.967013,0.440101
3597,1,6.661552,8.217610,1.444368,0.582507
3598,1,6.839217,5.716553,1.630751,0.738204
3599,1,6.801422,5.450707,1.041190,0.567469
3600,1,7.050839,4.193199,1.766871,0.906844
3601,1,9.421773,1.887946,1.730738,0.947982
3602,1,6.741395,8.045769,1.310663,0.510476
3603,1,6.852747,7.032583,1.387411,0.608382
3604,1,9.346148,2.743262,1.713906,0.929210
3605,1,5.694434,7.772596,1.338892,0.611775
3606,1,7.916917,7.086273,1.365385,0.642061
3607,1,5.911682,8.838372,0.697403,0.288940
3608,1,6.806243,4.985010,1.432455,0.795527
3609,1,7.211802,5.733973,1.313467,0.720906
3610,1,4.330679,8.461715,1.543069,0.653346
3611,1,6.615791,6.349191,0.879304,0.515477
3612,1,6.202950,6.362246,1.256150,0.657837
3613,1,7.493794,5.843571,1.454207,0.715276
3614,1,6.531013,5.832230,1.529994,0.694122
3615,1,6.523568,5.204942,1.205650,0.718703
3616,1,8.476891,2.839748,1.289997,0.783968
3617,1,6.224262,7.339612,1.458784,0.607827
3618,1,6.394335,5.434758,1.553034,0.818943
3619,1,7.919879,2.539435,1.701939,0.955277
3620,1,7.929885,3.555560,1.156600,0.723726
3621,1,8.173238,4.765327,1.585822,0.868243
3622,1,5.181201,8.743887,1.088567,0.462820
3623,1,5.536779,7.313587,1.229208,0.593523
3624,1,4.653777,7.286461,1.390967,0.650989
3625,1,7.681653,6.244617,1.604563,0.770099
3626,1,5.796231,6.630498,1.047995,0.586294
3627,1,4.248254,9.531992,0.979141,0.423591
3628,1,6.164041,7.849443,1.262878,0.628604
3629,1,6.150500,7.179546,1.546756,0.743689
3630,1,6.475126,5.944337,1.556883,0.772608
3631,1,7.260534,6.159754,1.718904,0.879283
3632,1,7.419669,6.441922,1.156242,0.661131
3633,1,4.830577,6.246128,1.369206,0.682016
3634,1,6.310679,6.545624,1.354551,0.659659
3635,1,6.944276,5.929703,1.420738,0.751464
3636,1,7.335765,6.151142,0.661604,0.475489
3637,1,6.708743,6.598527,1.379705,0.708642
3638,1,6.987824,7.639479,1.129877,0.514742
3639,1,7.228931,4.010629,1.436640,0.841398
3640,1,4.958103,7.180357,1.279204,0.613273
3641,1,5.941208,7.735541,1.130330,0.525456
3642,1,5.568999,6.063175,0.873322,0.633163
3643,1,6.436806,5.046968,1.390771,0.811182
3644,1,5.968047,7.009162,1.155558,0.625237
3645,1,5.493778,6.363393,1.150445,0.606499
3646,1,6.731250,5.501749,1.045449,0.579202
3647,1,3.808725,8.778510,1.461397,0.655178
3648,1,6.666059,4.198148,1.723601,0.834124
3649,1,5.709406,7.583039,1.304057,0.621178
3650,1,9.265967,1.310978,1.724759,0.956125
3651,1,7.335265,3.876613,1.239161,0.842369
3652,1,8.084425,6.084476,1.428686,0.743309
3653,1,7.493624,5.827589,1.599902,0.848944
3654,1,5.785448,6.180648,1.103602,0.624717
3655,1,7.224550,5.609244,1.629893,0.924276
3656,1,6.915985,7.426086,1.192468,0.561463
3657,1,6.074693,7.084953,1.496984,0.766871
3658,1,8.929244,4.165515,1.664206,0.910277
3659,1,6.901926,4.607600,1.400334,0.887997
3660,1,6.000313,7.939091,1.188388,0.575213
3661,1,8.232211,4.344611,1.625136,0.889302
3662,1,7.291990,7.099711,1.019089,0.523411
3663,1,7.384334,4.369849,1.571486,0.829254
3664,1,4.739455,9.157077,1.134945,0.460312
3665,1,8.203540,7.065817,1.075620,0.498547
3666,1,7.438453,5.203024,1.685236,0.750933
3667,1,7.418312,6.655112,0.780997,0.398568
3668,1,5.282523,5.682115,1.625317,0.858694
3669,1,9.063525,6.066751,0.966983,0.537377
3670,1,5.960411,6.633493,1.456218,0.696379
3671,1,4.108139,9.554076,1.328077,0.515779
3672,1,5.520089,8.554613,1.449173,0.621750
3673,1,7.561426,4.574180,1.656003,0.864910
3674,1,6.742885,3.921093,1.722630,0.910497
3675,1,7.933644,5.991032,1.128937,0.583667
3676,1,6.512224,4.805494,1.593963,0.882524
3677,1,5.340978,9.178229,1.461043,0.558682
3678,1,5.178498,7.483584,1.496746,0.641327
3679,1,6.036400,5.070006,1.316717,0.722562
3680,1,5.545114,5.116710,1.222116,0.672063
3681,1,5.173857,8.115523,1.217907,0.576280
3682,1,6.054294,6.991399,1.491352,0.657673
3683,1,7.090259,6.284547,1.238031,0.620597
3684,1,7.312503,6.686128,1.141612,0.522561
3685,1,7.891366,4.505525,1.397369,0.826712
3686,1,4.790340,8.094604,1.162885,0.502474
3687,1,5.354941,5.391513,1.754321,0.855106
3688,1,7.674232,4.511426,1.815395,0.920740
3689,1,8.485877,4.990471,0.957773,0.627281
3690,1,5.300438,7.607041,1.139781,0.621156
3691,1,7.580926,6.506579,1.042630,0.559413
3692,1,6.234935,4.999119,1.385956,0.742218
3693,1,8.769247,3.697772,1.609736,0.854779
3694,1,5.374066,6.954001,1.225630,0.583396
3695,1,6.715197,6.483570,1.501840,0.723221
3696,1,6.827847,4.901154,1.445353,0.726103
3697,1,7.274736,4.535493,1.209989,0.693373
3698,1,5.047887,6.099424,1.606103,0.772931
3699,1,5.459911,5.588731,1.265337,0.781085
3700,1,8.431239,4.247158,1.740202,0.895249
3701,1,7.694116,3.974608,1.552466,0.800119
3702,1,6.623800,8.547847,0.911984,0.380640
3703,1,7.344141,4.644923,1.606947,0.876588
3704,1,6.729008,6.950932,1.152809,0.555965
3705,1,7.427012,6.164374,1.100915,0.531774
3706,1,8.149630,7.028149,1.188847,0.505824
3707,1,7.073850,6.775604,1.441857,0.665126
3708,1,7.923135,6.099176,1.579249,0.834069
3709,1,8.163975,3.448780,1.709743,0.865982
3710,1,4.829415,9.022371,0.890834,0.443631
3711,1,7.815745,5.381443,1.286374,0.667429
3712,1,7.254618,4.756786,1.748900,0.932320
3713,1,7.872027,4.872972,1.231950,0.780626
3714,1,8.425758,4.071474,1.711871,0.886603
3715,1,7.038700,4.073807,1.490356,0.837303
3716,1,6.749230,4.874792,1.455322,0.813606
3717,1,6.354327,5.058881,1.565555,0.712384
3718,1,8.840523,3.552907,1.602614,0.780490
3719,1,7.866859,5.316949,1.515472,0.777712
3720,1,8.673864,4.451023,1.224938,0.751826
3721,1,8.804292,3.382300,1.650170,0.927970
3722,1,6.012280,7.018322,1.033892,0.563178
3723,1,4.577174,6.511855,1.179173,0.681496
3724,1,8.811705,3.202350,1.547499,0.834263
3725,1,5.573964,6.509100,1.247745,0.704991
3726,1,6.155687,8.596495,1.148400,0.493968
3727,1,5.175224,7.105817,1.373733,0.724958
3728,1,8.014185,3.733826,1.695704,0.920774
3729,1,6.559184,5.725914,1.498949,0.776464
3730,1,7.623338,5.785260,1.346340,0.737329
3731,1,6.607805,6.077130,1.493512,0.790788
3732,1,4.447226,9.890918,1.062071,0.396995
3733,1,7.948062,5.229383,1.743815,0.820296
3734,1,8.251530,4.673628,1.327968,0.779595
3735,1,8.032455,4.207279,1.283962,0.750466
3736,1,8.638597,4.362203,1.520166,0.787437
3737,1,7.620702,5.889959,1.558665,0.765142
3738,1,6.964085,6.437475,0.907804,0.521170
3739,1,6.974304,5.420666,1.225518,0.789149
3740,1,3.945989,8.644178,1.360725,0.665630
3741,1,8.019372,4.463691,1.396672,0.787474
3742,1,7.203018,8.131130,0.863779,0.342045
3743,1,9.295595,2.221798,1.611304,0.937686
3744,1,6.475688,5.364682,1.268327,0.737617
3745,1,7.206689,5.042182,1.400472,0.829184
3746,1,7.823458,4.653222,1.399042,0.769060
3747,1,6.692921,5.089826,1.195124,0.735858
3748,1,8.139588,3.095813,1.277054,0.868704
3749,1,7.829547,6.553636,1.496566,0.739776
3750,1,6.442635,6.317529,1.169393,0.626528
3751,1,7.438988,5.100755,1.463686,0.673363
3752,1,6.902131,6.515980,1.561470,0.661800
3753,1,6.039508,6.512317,1.293888,0.681613
3754,1,5.569021,6.860054,1.164237,0.595884
3755,1,7.203385,7.440608,1.023246,0.504511
3756,1,6.107681,6.271145,1.650641,0.741886
3757,1,8.105724,4.479892,1.506337,0.895256
3758,1,5.533660,8.824661,1.322678,0.623201
3759,1,8.133261,4.353159,1.569832,0.801645
3760,1,7.577872,4.746531,1.497703,0.754120
3761,1,5.979787,5.115196,1.377743,0.764969
3762,1,5.435626,9.162291,1.592953,0.668500
3763,1,5.500163,8.146318,1.585797,0.736690
3764,1,7.030101,6.935433,1.076636,0.492689
3765,1,9.806729,3.882171,1.358595,0.686776
3766,1,6.051392,7.776943,1.481687,0.627406
3767,1,6.221559,5.962751,1.509154,0.725417
3768,1,7.375961,6.092524,1.284668,0.677166
3769,1,8.681161,5.173991,0.896249,0.661874
3770,1,6.244874,7.025587,1.261831,0.708854
3771,1,5.009544,7.912189,1.200087,0.581606
3772,1,6.028713,5.603837,1.733276,0.900216
3773,1,7.768574,6.733796,1.204122,0.530475
3774,1,8.565396,2.722555,1.686304,0.922426
3775,1,6.568822,7.234021,1.471770,0.669907
3776,1,5.738805,7.381578,1.086187,0.578775
3777,1,6.628711,5.593901,1.311274,0.688475
3778,1,6.079486,5.540569,1.130576,0.657156
3779,1,6.303552,5.568207,1.778002,0.881694
3780,1,7.688889,5.118785,1.781896,0.921990
3781,1,6.322331,7.442902,1.439535,0.640828
3782,1,5.037827,10.014625,1.047556,0.344553
3783,1,5.451805,9.241710,1.379456,0.531699
3784,1,6.585428,5.543250,1.224739,0.777916
3785,1,7.235574,6.195254,1.257777,0.660990
3786,1,8.154973,6.118881,1.181386,0.628745
3787,1,6.055021,8.045171,0.943882,0.480652
3788,1,7.337812,5.195735,0.970183,0.686632
3789,1,7.690985,4.449532,1.337027,0.781115
3790,1,8.087379,4.115843,1.604511,0.875345
3791,1,7.245329,3.343876,1.743932,0.897432
3792,1,6.120155,7.316464,1.111994,0.585936
3793,1,4.914129,6.256730,0.779308,0.516489
3794,1,6.681826,5.235094,1.496497,0.856855
3795,1,6.321491,6.797436,1.393357,0.653967
3796,1,5.102799,8.608528,0.954586,0.395677
3797,1,5.637132,7.548052,1.097267,0.573097
3798,1,6.216624,7.700513,1.176782,0.574271
3799,1,7.889401,5.971700,1.198363,0.590950
3800,1,8.915634,1.905353,1.688932,0.943946
3801,1,8.743322,4.849134,1.239024,0.669711
3802,1,6.713851,6.306346,1.327876,0.610808
3803,1,6.273782,7.861925,1.040465,0.468295
3804,1,7.817930,4.969415,1.297254,0.750934
3805,1,7.487520,6.416508,0.805997,0.477077
3806,1,7.717987,5.614911,1.306916,0.742715
3807,1,5.075393,7.232630,1.291122,0.746645
3808,1,8.375953,3.412701,1.227075,0.744615
3809,1,6.683117,6.309195,1.410598,0.678300
3810,1,5.425135,8.879317,1.032175,0.356201
3811,1,6.397015,8.505296,1.243138,0.473119
3812,1,7.641192,6.163950,1.051265,0.537982
3813,1,8.389232,5.665737,1.259154,0.613234
3814,1,5.423715,6.118208,1.655642,0.878685
3815,1,6.368682,7.189976,1.331286,0.610153
3816,1,8.304154,4.913545,1.676399,0.877357
3817,1,4.096747,9.328462,1.181275,0.447941
3818,1,8.014592,3.965709,1.739907,0.950868
3819,1,7.252532,5.705985,1.300975,0.737958
3820,1,8.777435,4.710622,1.263984,0.735105
3821,1,6.306492,5.051470,1.267925,0.701726
3822,1,6.751487,7.131103,1.407515,0.680935
3823,1,6.453903,6.676790,0.913268,0.532671
3824,1,6.204632,5.990480,1.806010,0.864000
3825,1,6.539959,5.823445,1.492186,0.714841
3826,1,5.259264,8.258362,1.098854,0.428605
3827,1,7.867280,5.454704,1.710401,0.873087
3828,1,6.483095,5.545357,1.240036,0.749456
3829,1,6.282925,7.924769,0.832535,0.478122
3830,1,6.204284,6.608627,1.229607,0.641318
3831,1,5.286056,7.663071,0.817306,0.456752
3832,1,4.953771,8.067274,1.258146,0.621563
3833,1,10.213445,4.167042,1.373142,0.868033
3834,1,6.129040,7.256543,1.186305,0.568252
3835,1,6.435375,7.844990,1.408623,0.610923
3836,1,5.296954,6.519493,1.059599,0.584657
3837,1,3.940607,10.365184,1.203473,0.426359
3838,1,6.555154,5.180547,1.397788,0.785112
3839,1,5.869903,6.447451,1.173049,0.557635
3840,1,8.418223,1.988984,1.683531,0.922387
3841,1,5.300762,8.405148,0.945913,0.444175
3842,1,7.055886,6.879459,1.393477,0.608162
3843,1,7.947211,6.343599,1.330553,0.638270
3844,1,7.704739,4.887091,1.603017,0.742025
3845,1,6.515775,6.544758,1.486910,0.774593
3846,1,6.269517,6.363360,1.206079,0.681123
3847,1,6.555423,7.733110,0.844636,0.398855
3848,1,7.337081,6.012143,1.541775,0.697928
3849,1,6.916755,6.487249,1.030150,0.588059
3850,1,8.357809,5.477219,1.040019,0.604734
3851,1,5.705930,7.963988,1.007766,0.542993
3852,1,3.674571,9.831772,1.035201,0.471893
3853,1,7.909922,6.170715,1.406156,0.723083
3854,1,9.220276,2.698182,1.828007,0.913609
3855,1,8.621191,5.635716,1.005183,0.599150
3856,1,8.045125,4.186752,1.496522,0.750473
3857,1,7.690518,3.797997,1.197978,0.825265
3858,1,8.377461,3.410172,1.259699,0.919529
3859,1,6.864988,6.327916,1.135972,0.634289
3860,1,7.486642,5.285007,1.374705,0.732351
3861,1,9.306110,4.582008,1.026012,0.623609
3862,1,8.227701,4.793929,1.476899,0.793176
3863,1,8.630425,4.369565,1.319015,0.782133
3864,1,6.835371,5.838670,1.669942,0.793113
3865,1,6.251747,6.583880,1.330795,0.651771
3866,1,5.525806,6.573275,1.396045,0.646147
3867,1,5.535243,8.609380,1.363932,0.543031
3868,1,7.592830,4.420529,1.331777,0.798909
3869,1,9.070372,3.973463,1.452681,0.867462
3870,1,5.401373,6.576609,1.118250,0.581208
3871,1,7.583161,4.641163,1.221257,0.684164
3872,1,8.618091,2.843206,1.550564,0.849561
3873,1,7.521512,4.246157,1.320966,0.833622
3874,1,5.239161,6.859463,0.961425,0.622278
3875,1,8.227597,4.463826,1.853470,0.922602
3876,1,6.059510,8.530010,0.732525,0.371291
3877,1,6.805357,5.870524,1.543854,0.731017
3878,1,6.354892,8.346925,0.588671,0.292086
3879,1,6.697483,6.023217,1.400264,0.650814
3880,1,7.822985,4.578739,1.628862,0.786973
3881,1,9.231428,3.142495,1.546610,0.860096
3882,1,5.562511,10.346824,1.058153,0.278493
3883,1,5.037624,9.550548,0.835603,0.341664
3884,1,4.833493,8.661912,1.174865,0.441846
3885,1,6.030528,5.086644,1.505423,0.877145
3886,1,4.152988,6.874819,1.504467,0.851470
3887,1,8.601494,3.751874,1.567971,0.904020
3888,1,5.911295,4.819782,1.398548,0.856291
3889,1,6.080938,6.859829,1.645123,0.742303
3890,1,6.948433,4.358017,1.513669,0.889819
3891,1,8.131923,3.969467,1.491395,0.874015
3892,1,7.592533,7.157444,1.223023,0.630112
3893,1,4.972094,7.862237,1.053648,0.505175
3894,1,5.116025,9.041427,0.907459,0.393758
3895,1,6.695546,5.705302,1.195210,0.670430
3896,1,7.701133,4.044555,1.229716,0.873562
3897,1,7.994100,2.402313,1.590382,0.899019
3898,1,6.054372,6.317511,1.633027,0.685748
3899,1,4.669785,7.292906,1.432624,0.691556
3900,1,4.973771,7.350876,1.190368,0.563808
3901,1,8.701225,3.576394,1.268219,0.795731
3902,1,7.851745,5.055452,1.627190,0.814111
3903,1,7.850122,2.713533,1.300088,0.903502
3904,1,8.288326,4.732566,1.267656,0.775332
3905,1,8.663324,2.949007,1.598206,0.846679
3906,1,8.838311,3.287352,1.128392,0.726260
3907,1,8.224919,5.954418,0.974481,0.563996
3908,1,7.027415,7.296659,0.709888,0.393056
3909,1,6.431850,5.521907,1.389267,0.726119
3910,1,7.848915,5.921360,1.391391,0.603951
3911,1,6.455057,6.137587,1.328662,0.598569
3912,1,9.367182,1.577521,1.789879,0.952156
3913,1,6.914195,6.271489,1.083967,0.557941
3914,1,3.813188,10.235845,1.309390,0.538702
3915,1,5.791109,7.403509,1.192245,0.506961
3916,1,7.713416,5.881035,1.303203,0.604838
3917,1,8.064420,4.903159,1.297453,0.690873
3918,1,7.289042,5.792717,1.031425,0.591005
3919,1,7.035421,5.443454,1.694126,0.856812
3920,1,5.621903,5.579224,1.412351,0.732889
3921,1,6.808245,7.711239,1.245500,0.501034
3922,1,5.839721,10.490067,0.702893,0.206993
3923,1,6.897015,6.478076,1.477265,0.702459
3924,1,4.090601,8.916443,1.288994,0.523012
3925,1,8.602173,5.701047,1.273345,0.627300
3926,1,7.751105,5.645699,1.292373,0.667585
3927,1,6.400988,10.568495,0.802046,0.204331
3928,1,9.334895,2.435527,1.677595,0.876575
3929,1,6.638937,6.763958,1.447249,0.705028
3930,1,7.776014,2.806414,1.826090,0.982697
3931,1,6.956840,3.496703,1.444458,0.827852
3932,1,7.324961,3.713955,1.604901,0.870598
3933,1,3.577551,9.021693,1.126370,0.530304
3934,1,6.682334,7.508456,1.159309,0.554918
3935,1,7.964702,3.731312,1.523993,0.916249
3936,1,6.191166,7.036796,1.544652,0.701896
3937,1,8.129927,3.238189,1.706985,0.911629
3938,1,6.233506,6.812959,1.140414,0.635337
3939,1,5.799081,3.962069,1.575705,0.925478
3940,1,6.694275,6.298841,1.316262,0.661501
3941,1,7.563920,5.408359,1.055346,0.610107
3942,1,8.953996,2.172681,1.689947,0.935567
3943,1,7.796912,4.749802,1.297712,0.748959
3944,1,6.586465,7.393724,1.302289,0.594419
3945,1,8.761545,3.875986,1.362442,0.881919
3946,1,4.937350,7.625807,1.158702,0.530843
3947,1,6.655142,4.999207,1.245838,0.715655
3948,1,5.267889,8.893542,1.140939,0.440429
3949,1,7.236795,4.449916,1.637311,0.901168
3950,1,8.917434,1.768281,1.882782,0.960951
3951,1,9.079484,2.765793,1.484953,0.800513
3952,1,5.877322,5.297613,1.573522,0.881024
3953,1,4.492812,9.117062,1.036841,0.423794
3954,1,7.351494,6.091540,1.072528,0.654285
3955,1,5.538829,8.199597,1.520671,0.636977
3956,1,4.227609,9.085401,1.154830,0.494092
3957,1,6.416507,6.438403,1.201541,0.610028
3958,1,5.945859,7.461225,1.025670,0.557695
3959,1,6.709938,4.906426,1.399581,0.840880
3960,1,7.640233,7.051367,0.854586,0.443456
3961,1,6.909961,3.875756,1.502527,0.864569
3962,1,6.220550,7.968612,0.613290,0.342216
3963,1,6.065916,8.421091,1.140579,0.478812
3964,1,9.182571,5.818588,1.533005,0.795486
3965,1,8.609973,3.508377,1.458968,0.841832
3966,1,6.349186,5.995814,1.382611,0.736160
3967,1,5.158510,7.543815,1.391073,0.645619
3968,1,4.954318,7.408531,1.140274,0.476737
3969,1,7.454274,6.062004,1.126472,0.656400
3970,1,7.512397,4.658995,1.305026,0.795281
3971,1,8.541010,5.820320,1.556604,0.789096
3972,1,9.279478,2.809849,1.487483,0.949345
3973,1,6.139313,6.095322,1.477092,0.773142
3974,1,5.218611,6.346587,1.319999,0.697653
3975,1,8.324567,4.447777,1.348479,0.795097
3976,1,8.117347,6.747235,1.215177,0.489033
3977,1,6.785167,8.041743,1.003879,0.459091
3978,1,8.027504,5.594779,1.450612,0.748235
3979,1,7.663089,4.806313,1.528182,0.795039
3980,1,6.906361,7.803846,1.009427,0.467746
3981,1,7.204208,5.415150,1.436350,0.797504
3982,1,7.058088,5.116509,1.774775,0.901357
3983,1,6.906665,4.893764,1.357890,0.797524
3984,1,7.335943,6.825617,1.043835,0.552254
3985,1,8.391767,2.952985,1.321080,0.830735
3986,1,6.728778,7.175936,1.320157,0.653074
3987,1,6.888143,7.165340,1.397095,0.629149
3988,1,6.404765,7.725249,1.038053,0.494515
3989,1,7.471631,4.514406,1.662102,0.888062
3990,1,7.025175,6.028802,1.198648,0.717484
3991,1,8.691084,4.783438,1.508545,0.794133
3992,1,9.121668,3.355531,1.153382,0.743460
3993,1,8.917562,3.246468,1.736137,0.911424
3994,1,4.899596,7.903742,0.966589,0.508924
3995,1,5.894720,8.499229,1.515436,0.569014
3996,1,6.518251,6.779579,0.895317,0.522077
3997,1,6.448908,7.354867,1.231020,0.689358
3998,1,5.584684,8.846720,0.897871,0.437527
3999,1,5.537877,8.928812,0.916973,0.394389
4000,1,7.792714,3.056173,1.672931,0.891088
4001,1,6.066840,9.157799,1.424223,0.532036
4002,1,5.214967,7.642468,1.452719,0.679249
4003,1,6.973891,3.623116,1.070459,0.808514
4004,1,6.779219,7.869856,1.374605,0.519303
4005,1,5.892388,7.979750,1.149549,0.450444
4006,1,6.899664,3.599391,1.547900,0.879928
4007,1,6.381236,6.044333,1.079444,0.563944
4008,1,8.443149,2.126174,1.657785,0.956160
4009,1,7.778787,4.098842,1.326469,0.696054
4010,1,7.609852,4.486278,1.663791,0.921213
4011,1,8.405650,2.664675,1.696436,0.898853
4012,1,6.553670,5.794952,1.830414,0.942948
4013,1,6.630366,6.787251,1.352718,0.641704
4014,1,4.842472,8.294102,1.215706,0.515413
4015,1,6.575130,6.601915,1.215858,0.541684
4016,1,7.710308,2.843863,1.799680,0.955586
4017,1,7.025413,6.294499,1.276706,0.605383
4018,1,8.380286,2.328259,1.860258,0.961962
4019,1,4.812863,9.786383,0.954649,0.330634
