Organism,Seq,Positions,,,,
Myco,936,90-163,265-336,,,
Myco,937,394-576,,,,
Myco,938,394-436,,,,
Myco,939,369-436,,,,
Myco,940,115-208,314-381,,,
Myco,941,467-510,540-609,,,
Myco,942,295-354,402-495,,,
Myco,943,,,,,
Myco,944,184-256,521-588,,,
Myco,945,226-270,349-432,,,
Myco,946,0-36,,,,
Myco,947,291-377,451-538,,,
Myco,948,438-492,,,,
Myco,949,298-358,525-569,,,
Myco,950,428-483,508-587,,,
Myco,951,414-470,,,,
Myco,952,141-206,280-402,454-518,,
Myco,953,310-379,,,,
Myco,954,402-464,,,,
Myco,955,363-453,,,,
Myco,956,96-186,249-296,,,
Myco,957,247-303,,,,
Myco,958,0-50,529-569,,,
Myco,959,0-130,266-315,424-470,,
Myco,960,383-451,577-613,,,
Myco,961,18-120,299-473,,,
Myco,962,9-103,,,,
Myco,963,333-408,,,,
Myco,964,183-230,313-372,508-562,,
Myco,965,236-343,,,,
Myco,966,193-273,,,,
Myco,967,325-429,,,,
Myco,968,,,,,
Myco,969,500-572,,,,
Myco,970,1-57,,,,
Myco,971,,,,,
Myco,972,381-433,,,,
Myco,973,311-374,424-506,,,
Myco,974,147-190,302-366,427-538,,
Myco,975,0-86,95-162,303-366,528-571,
Myco,976,192-228,315-362,,,
Myco,977,335-529,,,,
Myco,978,,,,,
Myco,979,302-363,,,,
Myco,980,412-470,,,,
Myco,981,371-459,,,,
Myco,982,336-465,,,,
Myco,983,319-460,,,,
Myco,984,,,,,
Myco,985,,,,,
Myco,986,,,,,
Myco,987,413-499,,,,
Myco,988,232-306,439-490,,,
Myco,989,,,,,
Myco,990,395-501,561-604,,,
Myco,991,0-40,,,,
Myco,992,90-130,,,,
Myco,993,402-500,,,,
Myco,994,364-466,,,,
Myco,995,44-91,130-181,,,
Myco,996,304-402,,,,
Myco,997,18-70,76-157,389-433,,
Myco,998,111-194,,,,
Myco,999,572-613,,,,
Myco,1000,468-550,,,,
Myco,1001,9-86,,,,
Myco,1002,363-502,,,,
Myco,1003,58-154,410-469,,,
Myco,1004,342-424,,,,
Myco,1005,390-432,552-613,,,
Myco,1006,384-448,,,,
Myco,1007,432-535,540-613,,,
Myco,1008,31-109,452-498,,,
Myco,1009,0-204,,,,
Myco,1010,402-542,,,,
Myco,1011,256-319,464-507,,,
Myco,1012,529-572,,,,
